mac address, rasp, RX, timestamp, SN
20:6E:9C:F4:FF:DD,1,-66,12:02:42.408,1033
20:6E:9C:F4:FF:DD,1,-66,12:02:42.555,1035
20:6E:9C:F4:FF:DD,1,-69,12:03:01.379,1067
20:6E:9C:F4:FF:DD,1,-69,12:03:01.485,1071
20:6E:9C:F4:FF:DD,1,-69,12:03:01.589,1075
20:6E:9C:F4:FF:DD,1,-80,12:03:36.592,1110
20:6E:9C:F4:FF:DD,1,-72,12:03:36.702,1115
20:6E:9C:F4:FF:DD,1,-77,12:03:36.810,1119
20:6E:9C:F4:FF:DD,1,-77,12:03:36.912,1121
DA:A1:19:64:BB:A6,1,-90,12:01:14.857,3415
98:01:A7:B6:B2:BD,1,-63,11:58:53.065,2031
98:01:A7:B6:B2:BD,1,-59,11:59:36.169,2162
98:01:A7:B6:B2:BD,1,-62,11:59:38.997,694
98:01:A7:B6:B2:BD,1,-63,11:59:39.223,1666
98:01:A7:B6:B2:BD,1,-61,11:59:44.589,2189
98:01:A7:B6:B2:BD,1,-61,11:59:52.184,2210
98:01:A7:B6:B2:BD,1,-61,12:00:05.069,2234
98:01:A7:B6:B2:BD,1,-62,12:00:47.440,2297
98:01:A7:B6:B2:BD,1,-62,12:00:51.911,2302
DA:A1:19:85:24:D8,1,-89,12:04:10.704,3764
C4:43:8F:B3:0A:F7,1,-90,11:58:25.539,2929
C4:43:8F:B3:0A:F7,1,-88,12:00:49.568,3112
C4:43:8F:B3:0A:F7,1,-91,12:01:16.697,3142
C4:43:8F:B3:0A:F7,1,-94,12:03:33.009,3211
34:97:F6:B8:E7:E3,1,-92,12:01:25.124,2501
34:97:F6:B8:E7:E3,1,-87,12:01:25.230,2502
34:97:F6:B8:E7:E3,1,-56,12:03:12.303,753
84:11:9E:FD:16:B3,1,-78,11:59:12.932,2735
84:11:9E:FD:16:B3,1,-83,11:59:24.259,2821
84:11:9E:FD:16:B3,1,-89,12:00:13.384,2908
84:11:9E:FD:16:B3,1,-92,12:03:11.843,3225
84:11:9E:FD:16:B3,1,-92,12:03:53.620,3503
