mac address, rasp, RX, timestamp, SN
DC:A9:04:4F:D9:35,1,-59,11:19:36.410,968
DC:A9:04:4F:D9:35,1,-58,11:19:58.637,1075
DC:A9:04:4F:D9:35,1,-59,11:19:58.739,1081
DC:A9:04:4F:D9:35,1,-58,11:19:59.636,1113
DC:A9:04:4F:D9:35,1,-58,11:19:59.742,1116
DC:A9:04:4F:D9:35,1,-59,11:20:02.605,1184
DC:A9:04:4F:D9:35,1,-59,11:20:02.708,1186
DC:A9:04:4F:D9:35,1,-59,11:20:02.810,1207
DC:A9:04:4F:D9:35,1,-60,11:20:02.920,1229
DC:A9:04:4F:D9:35,1,-59,11:20:03.045,1239
DC:A9:04:4F:D9:35,1,-60,11:20:03.153,1257
DC:A9:04:4F:D9:35,1,-60,11:20:05.722,1312
DC:A9:04:4F:D9:35,1,-68,11:20:05.839,1329
DC:A9:04:4F:D9:35,1,-59,11:20:10.611,1340
DC:A9:04:4F:D9:35,1,-59,11:20:10.730,1360
DC:A9:04:4F:D9:35,1,-59,11:20:10.831,1363
DC:A9:04:4F:D9:35,1,-59,11:20:19.413,1378
DC:A9:04:4F:D9:35,1,-58,11:20:21.727,1394
DC:A9:04:4F:D9:35,1,-59,11:20:35.858,1504
DC:A9:04:4F:D9:35,1,-59,11:20:38.383,1513
DC:A9:04:4F:D9:35,1,-59,11:21:01.678,1650
DC:A9:04:4F:D9:35,1,-58,11:21:01.816,1652
DC:A9:04:4F:D9:35,1,-59,11:21:07.966,1674
DC:A9:04:4F:D9:35,1,-59,11:21:40.824,1824
84:11:9E:FD:16:B3,1,-1,11:19:05.761,0
98:01:A7:B6:B2:BD,1,-52,11:18:24.885,2666
98:01:A7:B6:B2:BD,1,-52,11:19:08.828,2721
98:01:A7:B6:B2:BD,1,-55,11:20:27.023,2825
84:B5:41:72:C3:AC,1,-85,11:16:00.086,3273
3A:D8:CD:64:8A:AF,1,-84,11:21:17.481,852
C4:43:8F:B3:0A:F7,1,-59,11:15:47.007,1222
C4:43:8F:B3:0A:F7,1,-59,11:15:48.507,1223
C4:43:8F:B3:0A:F7,1,-59,11:15:49.065,1224
C4:43:8F:B3:0A:F7,1,-59,11:15:49.208,12
C4:43:8F:B3:0A:F7,1,-59,11:15:50.215,1226
C4:43:8F:B3:0A:F7,1,-58,11:15:52.111,1227
C4:43:8F:B3:0A:F7,1,-56,11:15:53.733,1228
C4:43:8F:B3:0A:F7,1,-58,11:15:56.799,1229
C4:43:8F:B3:0A:F7,1,-57,11:15:57.167,1253
C4:43:8F:B3:0A:F7,1,-67,11:15:57.488,1277
C4:43:8F:B3:0A:F7,1,-60,11:15:58.107,1327
C4:43:8F:B3:0A:F7,1,-57,11:15:58.210,1331
C4:43:8F:B3:0A:F7,1,-58,11:15:58.624,1357
C4:43:8F:B3:0A:F7,1,-58,11:15:58.731,1383
C4:43:8F:B3:0A:F7,1,-59,11:15:58.835,1387
C4:43:8F:B3:0A:F7,1,-59,11:16:05.708,1391
C4:43:8F:B3:0A:F7,1,-59,11:17:04.922,1392
C4:43:8F:B3:0A:F7,1,-59,11:18:05.184,1394
C4:43:8F:B3:0A:F7,1,-59,11:19:04.968,1396
C4:43:8F:B3:0A:F7,1,-59,11:19:42.262,1397
C4:43:8F:B3:0A:F7,1,-60,11:20:05.272,1398
C4:43:8F:B3:0A:F7,1,-59,11:20:05.611,1399
70:F1:A1:93:7A:4A,1,-1,11:16:18.007,0
84:2E:27:FB:AA:5D,1,-85,11:19:13.466,37
84:2E:27:FB:AA:5D,1,-85,11:19:15.448,81
84:2E:27:FB:AA:5D,1,-87,11:19:37.452,192
84:2E:27:FB:AA:5D,1,-81,11:19:41.512,232
84:2E:27:FB:AA:5D,1,-83,11:19:42.773,270
84:2E:27:FB:AA:5D,1,-83,11:19:42.880,271
84:2E:27:FB:AA:5D,1,-82,11:19:55.734,408
84:2E:27:FB:AA:5D,1,-85,11:20:53.148,513
50:68:0A:FC:02:11,1,-81,11:19:56.955,1906
50:68:0A:FC:02:11,1,-86,11:20:36.964,2063
