mac address, rasp, RX, timestamp, SN
C4:43:8F:B3:0A:F7,1,-67,11:08:44.049,13
C4:43:8F:B3:0A:F7,1,-67,11:08:44.258,6
C4:43:8F:B3:0A:F7,1,-68,11:08:44.362,11
C4:43:8F:B3:0A:F7,1,-66,11:08:44.478,1
C4:43:8F:B3:0A:F7,1,-68,11:08:44.587,7
C4:43:8F:B3:0A:F7,1,-65,11:08:44.703,13
C4:43:8F:B3:0A:F7,1,-66,11:08:44.814,3
C4:43:8F:B3:0A:F7,1,-67,11:08:44.918,6
C4:43:8F:B3:0A:F7,1,-65,11:08:45.025,12
C4:43:8F:B3:0A:F7,1,-67,11:08:45.131,0
C4:43:8F:B3:0A:F7,1,-68,11:08:45.234,5
C4:43:8F:B3:0A:F7,1,-66,11:08:45.335,11
C4:43:8F:B3:0A:F7,1,-66,11:08:45.441,15
C4:43:8F:B3:0A:F7,1,-65,11:08:45.543,5
C4:43:8F:B3:0A:F7,1,-66,11:08:45.657,10
C4:43:8F:B3:0A:F7,1,-67,11:08:45.766,0
C4:43:8F:B3:0A:F7,1,-67,11:08:45.879,6
C4:43:8F:B3:0A:F7,1,-67,11:08:45.981,11
C4:43:8F:B3:0A:F7,1,-66,11:08:46.084,1
C4:43:8F:B3:0A:F7,1,-68,11:08:46.188,7
C4:43:8F:B3:0A:F7,1,-66,11:08:46.294,10
C4:43:8F:B3:0A:F7,1,-67,11:08:46.406,1
C4:43:8F:B3:0A:F7,1,-65,11:08:46.510,7
C4:43:8F:B3:0A:F7,1,-66,11:08:46.612,12
C4:43:8F:B3:0A:F7,1,-66,11:08:46.716,1
C4:43:8F:B3:0A:F7,1,-67,11:08:46.821,6
C4:43:8F:B3:0A:F7,1,-68,11:08:46.926,12
C4:43:8F:B3:0A:F7,1,-67,11:08:47.046,2
C4:43:8F:B3:0A:F7,1,-66,11:08:47.158,8
C4:43:8F:B3:0A:F7,1,-66,11:08:47.269,14
C4:43:8F:B3:0A:F7,1,-66,11:08:47.381,4
C4:43:8F:B3:0A:F7,1,-67,11:08:47.513,10
C4:43:8F:B3:0A:F7,1,-66,11:08:47.619,5
C4:43:8F:B3:0A:F7,1,-67,11:08:47.737,1
C4:43:8F:B3:0A:F7,1,-66,11:08:47.868,7
C4:43:8F:B3:0A:F7,1,-68,11:08:47.982,12
C4:43:8F:B3:0A:F7,1,-65,11:08:48.115,2
C4:43:8F:B3:0A:F7,1,-66,11:08:48.228,9
C4:43:8F:B3:0A:F7,1,-68,11:08:48.337,14
C4:43:8F:B3:0A:F7,1,-63,11:08:48.438,4
C4:43:8F:B3:0A:F7,1,-67,11:08:48.562,9
C4:43:8F:B3:0A:F7,1,-66,11:08:48.669,1
C4:43:8F:B3:0A:F7,1,-65,11:08:48.776,6
C4:43:8F:B3:0A:F7,1,-65,11:08:48.880,12
C4:43:8F:B3:0A:F7,1,-64,11:08:48.993,2
C4:43:8F:B3:0A:F7,1,-65,11:08:49.107,8
C4:43:8F:B3:0A:F7,1,-67,11:08:49.216,12
C4:43:8F:B3:0A:F7,1,-67,11:08:49.322,15
C4:43:8F:B3:0A:F7,1,-67,11:08:49.424,12
C4:43:8F:B3:0A:F7,1,-68,11:08:49.537,1
C4:43:8F:B3:0A:F7,1,-67,11:08:49.651,14
C4:43:8F:B3:0A:F7,1,-67,11:08:49.762,12
C4:43:8F:B3:0A:F7,1,-66,11:08:49.872,2
C4:43:8F:B3:0A:F7,1,-66,11:08:49.977,8
C4:43:8F:B3:0A:F7,1,-66,11:08:50.079,13
C4:43:8F:B3:0A:F7,1,-67,11:08:50.208,3
C4:43:8F:B3:0A:F7,1,-66,11:08:50.312,10
C4:43:8F:B3:0A:F7,1,-67,11:08:50.427,15
C4:43:8F:B3:0A:F7,1,-67,11:08:50.531,3
C4:43:8F:B3:0A:F7,1,-65,11:08:50.643,10
C4:43:8F:B3:0A:F7,1,-68,11:08:50.756,0
C4:43:8F:B3:0A:F7,1,-68,11:08:50.858,6
C4:43:8F:B3:0A:F7,1,-67,11:08:50.980,11
C4:43:8F:B3:0A:F7,1,-67,11:08:51.091,2
C4:43:8F:B3:0A:F7,1,-67,11:08:51.207,7
C4:43:8F:B3:0A:F7,1,-68,11:08:51.318,13
C4:43:8F:B3:0A:F7,1,-67,11:08:51.430,3
C4:43:8F:B3:0A:F7,1,-68,11:08:51.532,9
C4:43:8F:B3:0A:F7,1,-66,11:08:51.634,12
C4:43:8F:B3:0A:F7,1,-67,11:08:51.736,2
C4:43:8F:B3:0A:F7,1,-66,11:08:51.838,6
C4:43:8F:B3:0A:F7,1,-67,11:08:51.947,11
C4:43:8F:B3:0A:F7,1,-67,11:08:52.052,0
C4:43:8F:B3:0A:F7,1,-67,11:08:52.164,6
C4:43:8F:B3:0A:F7,1,-66,11:08:52.269,12
C4:43:8F:B3:0A:F7,1,-65,11:08:52.380,2
C4:43:8F:B3:0A:F7,1,-67,11:08:52.492,8
C4:43:8F:B3:0A:F7,1,-68,11:08:52.593,13
C4:43:8F:B3:0A:F7,1,-67,11:08:52.698,3
C4:43:8F:B3:0A:F7,1,-66,11:08:52.800,8
C4:43:8F:B3:0A:F7,1,-67,11:08:52.911,14
C4:43:8F:B3:0A:F7,1,-66,11:08:53.024,3
C4:43:8F:B3:0A:F7,1,-66,11:08:53.136,8
C4:43:8F:B3:0A:F7,1,-67,11:08:53.249,14
C4:43:8F:B3:0A:F7,1,-66,11:08:53.355,4
C4:43:8F:B3:0A:F7,1,-68,11:08:53.460,7
C4:43:8F:B3:0A:F7,1,-67,11:08:53.576,15
C4:43:8F:B3:0A:F7,1,-68,11:08:53.680,4
C4:43:8F:B3:0A:F7,1,-68,11:08:53.807,10
C4:43:8F:B3:0A:F7,1,-66,11:08:53.918,0
C4:43:8F:B3:0A:F7,1,-66,11:08:54.037,6
C4:43:8F:B3:0A:F7,1,-66,11:08:54.150,12
C4:43:8F:B3:0A:F7,1,-67,11:08:54.262,2
C4:43:8F:B3:0A:F7,1,-67,11:08:54.379,6
C4:43:8F:B3:0A:F7,1,-67,11:08:54.483,12
C4:43:8F:B3:0A:F7,1,-68,11:08:54.586,1
C4:43:8F:B3:0A:F7,1,-65,11:08:54.688,7
C4:43:8F:B3:0A:F7,1,-67,11:08:54.792,12
C4:43:8F:B3:0A:F7,1,-67,11:08:54.900,2
C4:43:8F:B3:0A:F7,1,-67,11:08:55.013,7
C4:43:8F:B3:0A:F7,1,-66,11:08:55.138,14
C4:43:8F:B3:0A:F7,1,-67,11:08:55.275,5
C4:43:8F:B3:0A:F7,1,-67,11:08:55.385,11
C4:43:8F:B3:0A:F7,1,-66,11:08:55.499,1
C4:43:8F:B3:0A:F7,1,-66,11:08:55.603,6
C4:43:8F:B3:0A:F7,1,-68,11:08:55.707,9
C4:43:8F:B3:0A:F7,1,-66,11:08:55.815,15
C4:43:8F:B3:0A:F7,1,-64,11:08:55.928,3
C4:43:8F:B3:0A:F7,1,-66,11:08:56.046,11
C4:43:8F:B3:0A:F7,1,-67,11:08:56.153,1
C4:43:8F:B3:0A:F7,1,-67,11:08:56.264,5
C4:43:8F:B3:0A:F7,1,-66,11:08:56.369,11
C4:43:8F:B3:0A:F7,1,-67,11:08:56.475,14
C4:43:8F:B3:0A:F7,1,-67,11:08:56.577,7
C4:43:8F:B3:0A:F7,1,-65,11:08:56.681,12
C4:43:8F:B3:0A:F7,1,-68,11:08:56.793,2
C4:43:8F:B3:0A:F7,1,-67,11:08:56.916,6
C4:43:8F:B3:0A:F7,1,-67,11:08:57.032,12
C4:43:8F:B3:0A:F7,1,-67,11:08:57.141,2
C4:43:8F:B3:0A:F7,1,-67,11:08:57.256,6
C4:43:8F:B3:0A:F7,1,-68,11:08:57.368,11
C4:43:8F:B3:0A:F7,1,-67,11:08:57.469,2
C4:43:8F:B3:0A:F7,1,-67,11:08:57.580,6
C4:43:8F:B3:0A:F7,1,-65,11:08:57.693,12
C4:43:8F:B3:0A:F7,1,-67,11:08:57.805,1
C4:43:8F:B3:0A:F7,1,-68,11:08:57.918,8
C4:43:8F:B3:0A:F7,1,-66,11:08:58.027,13
C4:43:8F:B3:0A:F7,1,-67,11:08:58.146,3
C4:43:8F:B3:0A:F7,1,-66,11:08:58.250,6
C4:43:8F:B3:0A:F7,1,-68,11:08:58.356,13
C4:43:8F:B3:0A:F7,1,-67,11:08:58.462,2
C4:43:8F:B3:0A:F7,1,-67,11:08:58.593,8
C4:43:8F:B3:0A:F7,1,-68,11:08:58.705,15
C4:43:8F:B3:0A:F7,1,-68,11:08:58.807,5
C4:43:8F:B3:0A:F7,1,-67,11:08:58.932,10
C4:43:8F:B3:0A:F7,1,-67,11:08:59.044,0
C4:43:8F:B3:0A:F7,1,-67,11:08:59.153,6
C4:43:8F:B3:0A:F7,1,-68,11:08:59.270,12
C4:43:8F:B3:0A:F7,1,-67,11:08:59.371,2
C4:43:8F:B3:0A:F7,1,-67,11:08:59.473,6
C4:43:8F:B3:0A:F7,1,-67,11:08:59.587,12
C4:43:8F:B3:0A:F7,1,-67,11:08:59.700,2
C4:43:8F:B3:0A:F7,1,-65,11:08:59.802,7
C4:43:8F:B3:0A:F7,1,-66,11:08:59.913,9
C4:43:8F:B3:0A:F7,1,-67,11:09:00.018,15
C4:43:8F:B3:0A:F7,1,-67,11:09:00.132,3
C4:43:8F:B3:0A:F7,1,-68,11:09:00.244,9
C4:43:8F:B3:0A:F7,1,-67,11:09:00.349,13
C4:43:8F:B3:0A:F7,1,-66,11:09:00.469,3
C4:43:8F:B3:0A:F7,1,-67,11:09:00.582,11
C4:43:8F:B3:0A:F7,1,-66,11:09:00.693,0
C4:43:8F:B3:0A:F7,1,-66,11:09:00.795,5
C4:43:8F:B3:0A:F7,1,-66,11:09:00.899,11
C4:43:8F:B3:0A:F7,1,-66,11:09:01.005,1
C4:43:8F:B3:0A:F7,1,-67,11:09:01.125,7
C4:43:8F:B3:0A:F7,1,-67,11:09:01.228,10
C4:43:8F:B3:0A:F7,1,-68,11:09:01.331,1
C4:43:8F:B3:0A:F7,1,-68,11:09:01.455,7
C4:43:8F:B3:0A:F7,1,-68,11:09:01.600,9
C4:43:8F:B3:0A:F7,1,-61,11:09:01.701,966
C4:43:8F:B3:0A:F7,1,-66,11:09:01.811,1
C4:43:8F:B3:0A:F7,1,-67,11:09:03.957,12
C4:43:8F:B3:0A:F7,1,-66,11:09:04.064,2
C4:43:8F:B3:0A:F7,1,-67,11:09:04.172,5
C4:43:8F:B3:0A:F7,1,-67,11:09:04.273,14
C4:43:8F:B3:0A:F7,1,-66,11:09:04.375,4
C4:43:8F:B3:0A:F7,1,-66,11:09:04.485,7
C4:43:8F:B3:0A:F7,1,-66,11:09:04.590,13
C4:43:8F:B3:0A:F7,1,-67,11:09:04.702,3
C4:43:8F:B3:0A:F7,1,-66,11:09:04.840,9
C4:43:8F:B3:0A:F7,1,-67,11:09:04.952,0
C4:43:8F:B3:0A:F7,1,-67,11:09:05.068,6
C4:43:8F:B3:0A:F7,1,-67,11:09:05.175,11
C4:43:8F:B3:0A:F7,1,-66,11:09:05.288,1
C4:43:8F:B3:0A:F7,1,-67,11:09:05.412,7
C4:43:8F:B3:0A:F7,1,-67,11:09:05.524,14
C4:43:8F:B3:0A:F7,1,-65,11:09:05.625,2
C4:43:8F:B3:0A:F7,1,-67,11:09:05.738,9
C4:43:8F:B3:0A:F7,1,-66,11:09:05.848,15
C4:43:8F:B3:0A:F7,1,-66,11:09:05.951,3
C4:43:8F:B3:0A:F7,1,-66,11:09:06.052,8
C4:43:8F:B3:0A:F7,1,-66,11:09:06.157,12
C4:43:8F:B3:0A:F7,1,-67,11:09:06.259,2
C4:43:8F:B3:0A:F7,1,-65,11:09:06.360,8
C4:43:8F:B3:0A:F7,1,-66,11:09:06.462,10
C4:43:8F:B3:0A:F7,1,-66,11:09:06.564,0
C4:43:8F:B3:0A:F7,1,-67,11:09:06.675,9
C4:43:8F:B3:0A:F7,1,-67,11:09:06.789,14
C4:43:8F:B3:0A:F7,1,-67,11:09:06.904,4
C4:43:8F:B3:0A:F7,1,-67,11:09:07.016,10
C4:43:8F:B3:0A:F7,1,-66,11:09:07.134,15
C4:43:8F:B3:0A:F7,1,-65,11:09:07.237,4
C4:43:8F:B3:0A:F7,1,-66,11:09:07.343,10
C4:43:8F:B3:0A:F7,1,-67,11:09:07.444,14
C4:43:8F:B3:0A:F7,1,-66,11:09:07.549,3
C4:43:8F:B3:0A:F7,1,-65,11:09:07.650,7
C4:43:8F:B3:0A:F7,1,-66,11:09:07.755,13
C4:43:8F:B3:0A:F7,1,-67,11:09:07.860,3
C4:43:8F:B3:0A:F7,1,-68,11:09:07.988,9
C4:43:8F:B3:0A:F7,1,-67,11:09:08.139,15
C4:43:8F:B3:0A:F7,1,-68,11:09:08.243,5
C4:43:8F:B3:0A:F7,1,-67,11:09:08.349,13
C4:43:8F:B3:0A:F7,1,-66,11:09:08.475,1
C4:43:8F:B3:0A:F7,1,-66,11:09:08.587,7
C4:43:8F:B3:0A:F7,1,-67,11:09:08.700,13
C4:43:8F:B3:0A:F7,1,-67,11:09:08.812,2
C4:43:8F:B3:0A:F7,1,-66,11:09:08.925,10
C4:43:8F:B3:0A:F7,1,-68,11:09:09.037,15
C4:43:8F:B3:0A:F7,1,-67,11:09:09.154,5
C4:43:8F:B3:0A:F7,1,-67,11:09:09.280,11
C4:43:8F:B3:0A:F7,1,-67,11:09:09.403,3
C4:43:8F:B3:0A:F7,1,-66,11:09:09.626,14
C4:43:8F:B3:0A:F7,1,-69,11:09:09.743,4
C4:43:8F:B3:0A:F7,1,-68,11:09:09.843,10
C4:43:8F:B3:0A:F7,1,-67,11:09:09.951,15
C4:43:8F:B3:0A:F7,1,-68,11:09:10.070,6
C4:43:8F:B3:0A:F7,1,-67,11:09:10.181,12
C4:43:8F:B3:0A:F7,1,-65,11:09:10.296,2
C4:43:8F:B3:0A:F7,1,-65,11:09:10.404,7
C4:43:8F:B3:0A:F7,1,-67,11:09:10.519,13
C4:43:8F:B3:0A:F7,1,-68,11:09:10.631,3
C4:43:8F:B3:0A:F7,1,-67,11:09:10.743,9
C4:43:8F:B3:0A:F7,1,-68,11:09:10.845,15
C4:43:8F:B3:0A:F7,1,-68,11:09:10.950,3
C4:43:8F:B3:0A:F7,1,-68,11:09:11.063,9
C4:43:8F:B3:0A:F7,1,-67,11:09:11.172,15
C4:43:8F:B3:0A:F7,1,-67,11:09:11.288,2
C4:43:8F:B3:0A:F7,1,-67,11:09:11.403,10
C4:43:8F:B3:0A:F7,1,-67,11:09:11.514,0
C4:43:8F:B3:0A:F7,1,-66,11:09:11.626,7
C4:43:8F:B3:0A:F7,1,-67,11:09:11.733,12
C4:43:8F:B3:0A:F7,1,-66,11:09:11.837,1
C4:43:8F:B3:0A:F7,1,-68,11:09:11.939,6
C4:43:8F:B3:0A:F7,1,-66,11:09:12.049,11
C4:43:8F:B3:0A:F7,1,-66,11:09:12.151,2
C4:43:8F:B3:0A:F7,1,-66,11:09:12.263,5
C4:43:8F:B3:0A:F7,1,-65,11:09:12.376,3
C4:43:8F:B3:0A:F7,1,-68,11:09:12.479,4
C4:43:8F:B3:0A:F7,1,-67,11:09:12.593,2
C4:43:8F:B3:0A:F7,1,-67,11:09:12.699,11
C4:43:8F:B3:0A:F7,1,-67,11:09:12.825,5
C4:43:8F:B3:0A:F7,1,-66,11:09:12.939,3
C4:43:8F:B3:0A:F7,1,-68,11:09:13.050,4
C4:43:8F:B3:0A:F7,1,-67,11:09:13.151,14
C4:43:8F:B3:0A:F7,1,-67,11:09:13.265,2
C4:43:8F:B3:0A:F7,1,-66,11:09:13.370,15
C4:43:8F:B3:0A:F7,1,-65,11:09:13.473,5
C4:43:8F:B3:0A:F7,1,-67,11:09:13.577,9
C4:43:8F:B3:0A:F7,1,-67,11:09:13.691,15
C4:43:8F:B3:0A:F7,1,-66,11:09:13.805,6
C4:43:8F:B3:0A:F7,1,-66,11:09:13.916,11
C4:43:8F:B3:0A:F7,1,-67,11:09:14.031,1
C4:43:8F:B3:0A:F7,1,-67,11:09:14.155,6
C4:43:8F:B3:0A:F7,1,-67,11:09:14.265,15
C4:43:8F:B3:0A:F7,1,-67,11:09:14.370,5
C4:43:8F:B3:0A:F7,1,-68,11:09:14.475,9
C4:43:8F:B3:0A:F7,1,-67,11:09:14.576,0
C4:43:8F:B3:0A:F7,1,-67,11:09:14.700,5
C4:43:8F:B3:0A:F7,1,-67,11:09:14.827,10
C4:43:8F:B3:0A:F7,1,-67,11:09:14.983,0
C4:43:8F:B3:0A:F7,1,-67,11:09:15.096,8
C4:43:8F:B3:0A:F7,1,-67,11:09:15.207,14
C4:43:8F:B3:0A:F7,1,-66,11:09:15.319,4
C4:43:8F:B3:0A:F7,1,-66,11:09:15.452,10
C4:43:8F:B3:0A:F7,1,-66,11:09:15.565,1
C4:43:8F:B3:0A:F7,1,-68,11:09:15.677,6
C4:43:8F:B3:0A:F7,1,-67,11:09:15.783,12
C4:43:8F:B3:0A:F7,1,-68,11:09:15.885,2
C4:43:8F:B3:0A:F7,1,-67,11:09:15.995,8
C4:43:8F:B3:0A:F7,1,-67,11:09:16.109,13
C4:43:8F:B3:0A:F7,1,-67,11:09:16.216,2
C4:43:8F:B3:0A:F7,1,-67,11:09:16.317,8
C4:43:8F:B3:0A:F7,1,-67,11:09:16.425,12
C4:43:8F:B3:0A:F7,1,-68,11:09:16.528,2
C4:43:8F:B3:0A:F7,1,-66,11:09:16.633,8
C4:43:8F:B3:0A:F7,1,-66,11:09:16.739,14
C4:43:8F:B3:0A:F7,1,-65,11:09:16.858,4
C4:43:8F:B3:0A:F7,1,-66,11:09:16.978,9
C4:43:8F:B3:0A:F7,1,-66,11:09:17.081,15
C4:43:8F:B3:0A:F7,1,-66,11:09:17.194,4
C4:43:8F:B3:0A:F7,1,-66,11:09:17.304,11
C4:43:8F:B3:0A:F7,1,-67,11:09:17.416,15
C4:43:8F:B3:0A:F7,1,-67,11:09:17.524,5
C4:43:8F:B3:0A:F7,1,-66,11:09:17.632,10
C4:43:8F:B3:0A:F7,1,-67,11:09:17.734,15
C4:43:8F:B3:0A:F7,1,-68,11:09:17.842,5
C4:43:8F:B3:0A:F7,1,-65,11:09:17.943,11
C4:43:8F:B3:0A:F7,1,-65,11:09:18.056,1
C4:43:8F:B3:0A:F7,1,-66,11:09:18.161,7
C4:43:8F:B3:0A:F7,1,-66,11:09:18.263,11
C4:43:8F:B3:0A:F7,1,-67,11:09:18.375,2
C4:43:8F:B3:0A:F7,1,-67,11:09:18.486,5
C4:43:8F:B3:0A:F7,1,-67,11:09:18.600,13
C4:43:8F:B3:0A:F7,1,-67,11:09:18.729,3
C4:43:8F:B3:0A:F7,1,-68,11:09:18.837,10
C4:43:8F:B3:0A:F7,1,-66,11:09:18.939,14
C4:43:8F:B3:0A:F7,1,-67,11:09:19.053,4
C4:43:8F:B3:0A:F7,1,-67,11:09:19.159,11
C4:43:8F:B3:0A:F7,1,-67,11:09:19.276,1
C4:43:8F:B3:0A:F7,1,-67,11:09:19.388,6
C4:43:8F:B3:0A:F7,1,-67,11:09:19.497,12
C4:43:8F:B3:0A:F7,1,-68,11:09:19.599,2
C4:43:8F:B3:0A:F7,1,-68,11:09:19.702,7
C4:43:8F:B3:0A:F7,1,-67,11:09:19.818,11
C4:43:8F:B3:0A:F7,1,-67,11:09:19.942,3
C4:43:8F:B3:0A:F7,1,-67,11:09:20.046,8
C4:43:8F:B3:0A:F7,1,-66,11:09:20.159,14
C4:43:8F:B3:0A:F7,1,-67,11:09:20.271,4
C4:43:8F:B3:0A:F7,1,-67,11:09:20.381,10
C4:43:8F:B3:0A:F7,1,-66,11:09:20.482,0
C4:43:8F:B3:0A:F7,1,-67,11:09:20.588,5
C4:43:8F:B3:0A:F7,1,-67,11:09:20.698,11
C4:43:8F:B3:0A:F7,1,-67,11:09:20.802,1
C4:43:8F:B3:0A:F7,1,-68,11:09:20.904,6
C4:43:8F:B3:0A:F7,1,-68,11:09:21.012,12
C4:43:8F:B3:0A:F7,1,-68,11:09:21.134,2
C4:43:8F:B3:0A:F7,1,-67,11:09:21.236,7
C4:43:8F:B3:0A:F7,1,-67,11:09:21.338,12
C4:43:8F:B3:0A:F7,1,-68,11:09:21.450,2
C4:43:8F:B3:0A:F7,1,-68,11:09:21.562,7
C4:43:8F:B3:0A:F7,1,-68,11:09:21.677,13
C4:43:8F:B3:0A:F7,1,-67,11:09:21.787,3
C4:43:8F:B3:0A:F7,1,-68,11:09:21.900,9
C4:43:8F:B3:0A:F7,1,-67,11:09:22.021,15
C4:43:8F:B3:0A:F7,1,-67,11:09:22.127,4
C4:43:8F:B3:0A:F7,1,-67,11:09:22.277,9
C4:43:8F:B3:0A:F7,1,-66,11:09:22.390,2
C4:43:8F:B3:0A:F7,1,-67,11:09:22.540,7
C4:43:8F:B3:0A:F7,1,-67,11:09:22.648,12
C4:43:8F:B3:0A:F7,1,-68,11:09:22.755,2
C4:43:8F:B3:0A:F7,1,-67,11:09:22.864,8
C4:43:8F:B3:0A:F7,1,-66,11:09:22.971,14
C4:43:8F:B3:0A:F7,1,-67,11:09:23.083,4
C4:43:8F:B3:0A:F7,1,-66,11:09:23.184,10
C4:43:8F:B3:0A:F7,1,-67,11:09:23.287,14
C4:43:8F:B3:0A:F7,1,-65,11:09:23.395,4
C4:43:8F:B3:0A:F7,1,-66,11:09:23.513,9
C4:43:8F:B3:0A:F7,1,-66,11:09:23.662,0
C4:43:8F:B3:0A:F7,1,-67,11:09:23.773,8
C4:43:8F:B3:0A:F7,1,-67,11:09:23.889,13
C4:43:8F:B3:0A:F7,1,-68,11:09:23.991,3
C4:43:8F:B3:0A:F7,1,-67,11:09:24.093,8
C4:43:8F:B3:0A:F7,1,-67,11:09:24.196,14
C4:43:8F:B3:0A:F7,1,-67,11:09:24.300,2
C4:43:8F:B3:0A:F7,1,-67,11:09:24.403,8
C4:43:8F:B3:0A:F7,1,-67,11:09:24.512,13
C4:43:8F:B3:0A:F7,1,-68,11:09:24.624,4
C4:43:8F:B3:0A:F7,1,-66,11:09:24.736,10
C4:43:8F:B3:0A:F7,1,-65,11:09:24.838,0
C4:43:8F:B3:0A:F7,1,-67,11:09:24.949,5
C4:43:8F:B3:0A:F7,1,-67,11:09:25.064,10
C4:43:8F:B3:0A:F7,1,-67,11:09:25.177,15
C4:43:8F:B3:0A:F7,1,-67,11:09:25.292,5
C4:43:8F:B3:0A:F7,1,-68,11:09:25.422,11
C4:43:8F:B3:0A:F7,1,-67,11:09:25.536,1
C4:43:8F:B3:0A:F7,1,-66,11:09:25.648,8
C4:43:8F:B3:0A:F7,1,-67,11:09:25.760,13
C4:43:8F:B3:0A:F7,1,-68,11:09:25.872,3
C4:43:8F:B3:0A:F7,1,-66,11:09:25.985,9
C4:43:8F:B3:0A:F7,1,-67,11:09:26.101,14
C4:43:8F:B3:0A:F7,1,-66,11:09:26.215,5
C4:43:8F:B3:0A:F7,1,-67,11:09:26.328,10
C4:43:8F:B3:0A:F7,1,-67,11:09:26.439,15
C4:43:8F:B3:0A:F7,1,-67,11:09:26.553,4
C4:43:8F:B3:0A:F7,1,-66,11:09:26.666,11
C4:43:8F:B3:0A:F7,1,-67,11:09:26.779,1
C4:43:8F:B3:0A:F7,1,-68,11:09:26.890,6
C4:43:8F:B3:0A:F7,1,-65,11:09:26.997,12
C4:43:8F:B3:0A:F7,1,-66,11:09:27.108,1
C4:43:8F:B3:0A:F7,1,-67,11:09:27.214,7
C4:43:8F:B3:0A:F7,1,-68,11:09:27.318,12
C4:43:8F:B3:0A:F7,1,-68,11:09:27.431,2
C4:43:8F:B3:0A:F7,1,-67,11:09:27.543,8
C4:43:8F:B3:0A:F7,1,-67,11:09:27.658,3
C4:43:8F:B3:0A:F7,1,-68,11:09:27.760,8
C4:43:8F:B3:0A:F7,1,-68,11:09:27.883,13
C4:43:8F:B3:0A:F7,1,-67,11:09:27.996,4
C4:43:8F:B3:0A:F7,1,-68,11:09:28.099,10
C4:43:8F:B3:0A:F7,1,-68,11:09:28.218,15
C4:43:8F:B3:0A:F7,1,-67,11:09:28.330,6
C4:43:8F:B3:0A:F7,1,-68,11:09:28.443,12
C4:43:8F:B3:0A:F7,1,-68,11:09:28.556,2
C4:43:8F:B3:0A:F7,1,-67,11:09:28.663,8
C4:43:8F:B3:0A:F7,1,-67,11:09:28.770,14
C4:43:8F:B3:0A:F7,1,-67,11:09:28.876,2
C4:43:8F:B3:0A:F7,1,-67,11:09:28.979,8
C4:43:8F:B3:0A:F7,1,-64,11:09:29.091,13
C4:43:8F:B3:0A:F7,1,-65,11:09:29.192,2
C4:43:8F:B3:0A:F7,1,-67,11:09:29.298,8
C4:43:8F:B3:0A:F7,1,-66,11:09:29.400,12
C4:43:8F:B3:0A:F7,1,-66,11:09:29.507,2
C4:43:8F:B3:0A:F7,1,-66,11:09:29.617,8
C4:43:8F:B3:0A:F7,1,-66,11:09:29.737,14
C4:43:8F:B3:0A:F7,1,-68,11:09:29.840,3
C4:43:8F:B3:0A:F7,1,-69,11:09:29.942,9
C4:43:8F:B3:0A:F7,1,-67,11:09:30.045,14
C4:43:8F:B3:0A:F7,1,-68,11:09:30.147,3
C4:43:8F:B3:0A:F7,1,-65,11:09:30.251,9
C4:43:8F:B3:0A:F7,1,-66,11:09:30.351,14
C4:43:8F:B3:0A:F7,1,-67,11:09:30.454,1
C4:43:8F:B3:0A:F7,1,-67,11:09:30.559,7
C4:43:8F:B3:0A:F7,1,-67,11:09:30.668,13
C4:43:8F:B3:0A:F7,1,-67,11:09:30.770,4
C4:43:8F:B3:0A:F7,1,-67,11:09:30.881,8
C4:43:8F:B3:0A:F7,1,-67,11:09:30.993,15
C4:43:8F:B3:0A:F7,1,-65,11:09:31.113,4
C4:43:8F:B3:0A:F7,1,-67,11:09:31.220,11
C4:43:8F:B3:0A:F7,1,-68,11:09:31.332,1
C4:43:8F:B3:0A:F7,1,-68,11:09:31.448,7
C4:43:8F:B3:0A:F7,1,-67,11:09:31.556,12
C4:43:8F:B3:0A:F7,1,-67,11:09:31.668,1
C4:43:8F:B3:0A:F7,1,-67,11:09:31.784,8
C4:43:8F:B3:0A:F7,1,-67,11:09:31.890,13
C4:43:8F:B3:0A:F7,1,-69,11:09:31.991,3
C4:43:8F:B3:0A:F7,1,-67,11:09:32.100,8
C4:43:8F:B3:0A:F7,1,-67,11:09:32.214,13
C4:43:8F:B3:0A:F7,1,-67,11:09:32.331,4
C4:43:8F:B3:0A:F7,1,-67,11:09:32.440,10
C4:43:8F:B3:0A:F7,1,-66,11:09:32.547,15
C4:43:8F:B3:0A:F7,1,-67,11:09:32.657,5
C4:43:8F:B3:0A:F7,1,-67,11:09:32.772,6
C4:43:8F:B3:0A:F7,1,-66,11:09:32.875,14
C4:43:8F:B3:0A:F7,1,-67,11:09:32.979,3
C4:43:8F:B3:0A:F7,1,-67,11:09:33.087,9
C4:43:8F:B3:0A:F7,1,-68,11:09:33.189,13
C4:43:8F:B3:0A:F7,1,-69,11:09:33.297,3
C4:43:8F:B3:0A:F7,1,-67,11:09:33.414,9
C4:43:8F:B3:0A:F7,1,-67,11:09:33.518,0
C4:43:8F:B3:0A:F7,1,-67,11:09:33.638,5
C4:43:8F:B3:0A:F7,1,-66,11:09:33.751,11
C4:43:8F:B3:0A:F7,1,-67,11:09:33.881,1
C4:43:8F:B3:0A:F7,1,-66,11:09:33.994,8
C4:43:8F:B3:0A:F7,1,-67,11:09:34.106,12
C4:43:8F:B3:0A:F7,1,-67,11:09:34.212,2
C4:43:8F:B3:0A:F7,1,-67,11:09:34.340,7
C4:43:8F:B3:0A:F7,1,-67,11:09:34.446,14
