rasp1,rasp2,rasp3,rasp4,"location"
-45,-75,-77,-84,"1.1"
-44,-72,-76,-83,"1.1"
-44,-75,-75,-84,"1.1"
-45,-72,-77,-85,"1.1"
-49,-75,-79,-85,"1.1"
-48,-75,-78,-85,"1.1"
-45,-75,-77,-82,"1.1"
-46,-72,-78,-81,"1.1"
-44,-74,-74,-85,"1.1"
-45,-73,-77,-85,"1.1"
-45,-75,-74,-85,"1.1"
-45,-72,-74,-81,"1.1"
-44,-74,-76,-85,"1.1"
-46,-74,-75,-82,"1.1"
-49,-75,-78,-86,"1.1"
-49,-75,-79,-87,"1.1"
-48,-75,-79,-85,"1.1"
-48,-75,-78,-86,"1.1"
-45,-74,-77,-84,"1.1"
-45,-75,-75,-81,"1.1"
-45,-73,-75,-81,"1.1"
-46,-72,-77,-80,"1.1"
-44,-73,-75,-81,"1.1"
-45,-74,-75,-81,"1.1"
-45,-74,-75,-85,"1.1"
-45,-74,-75,-81,"1.1"
-44,-75,-75,-82,"1.1"
-49,-76,-78,-87,"1.1"
-48,-76,-79,-85,"1.1"
-45,-73,-78,-82,"1.1"
-46,-74,-76,-84,"1.1"
-46,-74,-75,-86,"1.1"
-44,-71,-74,-81,"1.1"
-59,-69,-76,-87,"1.1"
-45,-70,-77,-87,"1.1"
-44,-71,-78,-83,"1.1"
-46,-74,-77,-84,"1.1"
-45,-74,-78,-81,"1.1"
-45,-73,-75,-82,"1.1"
-44,-73,-76,-85,"1.1"
-45,-72,-76,-82,"1.1"
-46,-72,-75,-82,"1.1"
-45,-73,-76,-82,"1.1"
-45,-73,-75,-82,"1.1"
-44,-74,-78,-81,"1.1"
-45,-73,-76,-80,"1.1"
-45,-73,-76,-81,"1.1"
-48,-75,-78,-86,"1.1"
-48,-75,-78,-85,"1.1"
-47,-72,-78,-85,"1.1"
-46,-72,-74,-80,"1.1"
-48,-75,-79,-85,"1.1"
-48,-75,-79,-84,"1.1"
-48,-75,-79,-85,"1.1"
-44,-74,-76,-85,"1.1"
-45,-73,-78,-82,"1.1"
-44,-74,-75,-84,"1.1"
-45,-74,-76,-84,"1.1"
-44,-73,-76,-83,"1.1"
-53,-74,-75,-83,"1.1"
-45,-73,-75,-83,"1.1"
-45,-73,-77,-80,"1.1"
-49,-72,-75,-81,"1.1"
-45,-74,-75,-81,"1.1"
-44,-73,-78,-84,"1.1"
-45,-74,-77,-83,"1.1"
-45,-74,-76,-83,"1.1"
-46,-73,-75,-85,"1.1"
-45,-75,-76,-84,"1.1"
-45,-74,-75,-84,"1.1"
-45,-73,-77,-81,"1.1"
-44,-76,-76,-85,"1.1"
-46,-74,-77,-82,"1.1"
-45,-72,-76,-83,"1.1"
-48,-74,-78,-85,"1.1"
-47,-75,-78,-86,"1.1"
-48,-76,-79,-86,"1.1"
-45,-74,-77,-80,"1.1"
-44,-72,-77,-82,"1.1"
-48,-76,-80,-86,"1.1"
-48,-83,-81,-86,"1.1"
-46,-71,-77,-82,"1.1"
-45,-74,-76,-86,"1.1"
-45,-72,-76,-85,"1.1"
-46,-76,-75,-81,"1.1"
-45,-72,-75,-85,"1.1"
-49,-76,-79,-86,"1.1"
-48,-75,-79,-85,"1.1"
-49,-75,-78,-84,"1.1"
-45,-75,-75,-81,"1.1"
-45,-74,-78,-85,"1.1"
-47,-76,-77,-82,"1.1"
-45,-75,-76,-83,"1.1"
-45,-72,-77,-83,"1.1"
-45,-73,-76,-85,"1.1"
-48,-76,-79,-86,"1.1"
-46,-72,-77,-82,"1.1"
-44,-75,-78,-85,"1.1"
