"timestamp","rssi","echo_time",1
"03:26:47",-22,124.89,2
"01:02:06",-18,124.89,1
"00:10:10",-21,124.89,1
"00:18:37",-21,124.9,1
"03:46:04",-23,124.9,2
"00:19:46",-23,124.9,1
"04:18:16",-22,124.9,2
"07:03:00",-17,124.9,3
"06:15:05",-19,124.9,3
"04:25:59",-18,124.9,2
"01:25:03",-18,124.92,1
"01:37:19",-19,124.92,1
"03:43:29",-16,124.92,2
"03:49:58",-22,124.92,2
"04:17:01",-17,124.92,2
"00:19:44",-21,124.92,1
"00:32:40",-22,124.92,1
"03:33:18",-21,124.93,2
"07:19:38",-7,124.94,3
"04:08:14",-21,124.94,2
"04:04:07",-22,124.95,2
"07:10:53",-13,124.96,3
"00:14:16",-21,124.98,1
"03:09:48",-22,125.06,2
"07:17:02",-12,125.08,3
"03:36:50",-20,125.12,2
"07:38:02",-19,125.17,3
"06:05:11",-24,125.18,3
"01:31:04",-22,125.22,1
"07:31:48",-6,125.22,3
"00:02:47",-21,125.24,1
"01:08:05",-22,125.35,1
"01:30:37",-21,125.35,1
"03:58:10",-19,125.37,2
"01:28:50",-6,125.43,1
"04:21:23",-21,125.46,2
"03:12:47",-21,125.46,2
"03:27:56",-22,125.46,2
"01:03:38",-6,125.47,1
"03:03:48",-19,125.47,2
"01:19:31",-6,125.49,1
"03:08:41",-19,125.51,2
"03:11:17",-21,125.51,2
"03:09:50",-19,125.51,2
"03:00:28",-22,125.52,2
"03:09:56",-23,125.53,2
"03:08:42",-22,125.53,2
"03:02:33",-21,125.54,2
"03:06:15",-22,125.54,2
"03:08:39",-18,125.56,2
"03:05:01",-21,125.56,2
"03:11:07",-22,125.56,2
"03:08:40",-19,125.57,2
"00:42:42",-20,125.57,1
"01:06:37",-6,125.57,1
"03:10:03",-23,125.58,2
"01:11:12",-9,125.59,1
"00:10:01",-17,125.6,1
"03:03:50",-19,125.6,2
"01:23:25",-20,125.62,1
"06:41:04",-20,125.67,3
"00:17:30",-23,125.67,1
"01:21:30",-19,125.67,1
"00:12:31",-21,125.69,1
"04:12:21",-16,125.74,2
"01:28:40",-20,125.81,1
"03:08:08",-20,125.85,2
"04:05:20",-23,125.89,2
"00:21:04",-19,125.89,1
"07:07:56",-8,125.89,3
"06:42:01",-20,125.97,3
"03:52:04",-23,125.98,2
"00:26:23",-17,125.99,1
"04:13:48",-22,125.99,2
"03:48:32",-21,126,2
"01:26:49",-22,126,1
"04:09:20",-22,126,2
"01:12:00",-21,126,1
"01:29:12",-7,126,1
"01:33:09",-6,126,1
"03:47:18",-23,126,2
"07:21:47",-4,126,3
"00:51:51",-23,126,1
"03:32:31",-17,126,2
"00:32:50",-22,126,1
"03:18:59",-19,126,2
"07:02:59",-13,126,3
"01:00:55",-17,126,1
"04:09:00",-14,126.01,2
"04:07:49",-18,126.01,2
"06:27:51",-19,126.01,3
"03:52:06",-22,126.01,2
"01:13:54",-20,126.01,1
"03:49:41",-28,126.02,2
"04:00:04",-22,126.02,2
"07:17:00",-13,126.02,3
"01:36:41",-18,126.02,1
"00:10:21",-21,126.02,1
"00:04:02",-24,126.02,1
"01:28:45",-23,126.02,1
"01:11:51",-23,126.02,1
"04:31:46",-18,126.02,2
"07:33:08",-14,126.02,3
"07:27:13",-20,126.02,3
"00:08:38",-23,126.02,1
"00:29:20",-20,126.02,1
"03:40:00",-18,126.02,2
"03:47:50",-23,126.02,2
"03:44:47",-20,126.03,2
"06:06:03",-26,126.03,3
"01:14:00",-6,126.03,1
"04:01:38",-22,126.03,2
"01:12:15",-20,126.03,1
"00:35:36",-22,126.03,1
"06:31:50",-23,126.03,3
"01:20:19",-22,126.03,1
"01:30:44",-6,126.03,1
"03:23:07",-19,126.03,2
"04:28:49",-20,126.03,2
"01:02:45",-6,126.03,1
"03:44:17",-20,126.03,2
"00:29:29",-21,126.03,1
"06:56:34",-18,126.03,3
"01:00:04",-7,126.03,1
"07:39:14",-21,126.03,3
"00:52:09",-24,126.03,1
"03:54:33",-23,126.03,2
"01:17:49",-22,126.03,1
"00:08:14",-22,126.03,1
"01:26:33",-7,126.03,1
"03:20:46",-22,126.04,2
"03:15:54",-19,126.04,2
"04:37:57",-19,126.04,2
"00:27:32",-17,126.04,1
"04:18:01",-22,126.04,2
"03:21:58",-21,126.04,2
"01:05:12",-20,126.04,1
"00:40:20",-20,126.04,1
"06:59:07",-13,126.04,3
"03:18:20",-19,126.04,2
"01:32:23",-16,126.04,1
"03:30:33",-20,126.04,2
"03:50:53",-19,126.04,2
"00:28:02",-21,126.04,1
"00:06:26",-23,126.04,1
"03:52:10",-20,126.04,2
"00:05:34",-22,126.04,1
"07:33:10",-11,126.04,3
"07:38:07",-22,126.04,3
"04:03:01",-21,126.04,2
"06:44:45",-18,126.04,3
"03:37:40",-19,126.05,2
"06:56:38",-21,126.05,3
"01:07:11",-20,126.05,1
"00:27:05",-19,126.05,1
"00:01:35",-21,126.05,1
"04:38:14",-19,126.05,2
"01:28:47",-22,126.05,1
"06:23:08",-19,126.05,3
"03:17:05",-16,126.05,2
"00:13:42",-17,126.05,1
"00:57:17",-22,126.05,1
"04:29:37",-23,126.05,2
"06:18:28",-19,126.05,3
"03:23:14",-20,126.05,2
"01:37:08",-19,126.05,1
"06:19:57",-20,126.05,3
"06:16:56",-14,126.05,3
"06:32:37",-25,126.05,3
"04:36:48",-24,126.05,2
"01:00:04",-19,126.05,1
"00:51:29",-20,126.05,1
"04:19:57",-18,126.05,2
"06:59:03",-16,126.05,3
"04:27:12",-20,126.05,2
"01:16:38",-22,126.05,1
"01:39:36",-21,126.05,1
"07:05:27",-19,126.05,3
"03:58:08",-20,126.05,2
"06:26:34",-20,126.05,3
"07:21:02",-12,126.05,3
"00:45:09",-21,126.05,1
"00:14:21",-22,126.05,1
"06:05:25",-23,126.05,3
"00:49:02",-20,126.05,1
"06:20:36",-16,126.05,3
"01:26:22",-20,126.05,1
"01:21:26",-20,126.05,1
"01:09:27",-17,126.05,1
"06:49:04",-22,126.05,3
"00:56:15",-20,126.06,1
"00:28:43",-19,126.06,1
"06:53:04",-21,126.06,3
"06:33:53",-24,126.06,3
"06:10:10",-20,126.06,3
"03:35:09",-16,126.06,2
"00:33:48",-20,126.06,1
"00:50:02",-20,126.06,1
"00:01:39",-22,126.06,1
"01:30:31",-8,126.06,1
"04:27:07",-22,126.06,2
"01:16:40",-20,126.06,1
"07:36:13",-15,126.06,3
"01:17:56",-22,126.06,1
"06:06:40",-24,126.06,3
"01:00:52",-23,126.06,1
"00:58:26",-20,126.06,1
"04:25:55",-22,126.06,2
"06:57:50",-15,126.06,3
"06:26:58",-21,126.06,3
"04:19:56",-22,126.06,2
"06:34:39",-24,126.06,3
"06:16:54",-21,126.06,3
"01:36:51",-22,126.06,1
"06:45:55",-17,126.06,3
"00:07:38",-20,126.06,1
"04:04:09",-20,126.07,2
"00:22:11",-22,126.07,1
"01:13:28",-6,126.07,1
"01:06:42",-7,126.07,1
"00:48:51",-20,126.07,1
"06:12:07",-21,126.07,3
"07:36:19",-6,126.07,3
"04:15:01",-22,126.07,2
"00:00:59",-21,126.07,1
"07:28:40",-18,126.07,3
"01:32:07",-6,126.07,1
"04:03:00",-21,126.07,2
"06:17:26",-20,126.07,3
"00:18:51",-23,126.07,1
"00:56:06",-22,126.07,1
"06:08:55",-22,126.07,3
"07:20:56",-15,126.07,3
"01:20:10",-22,126.07,1
"04:16:17",-23,126.07,2
"01:32:28",-7,126.07,1
"00:01:43",-21,126.07,1
"04:36:52",-18,126.07,2
"07:36:50",-19,126.07,3
"00:12:33",-17,126.07,1
"06:10:49",-21,126.07,3
"00:23:28",-20,126.07,1
"06:01:17",-29,126.07,3
"01:08:08",-16,126.07,1
"01:23:19",-22,126.07,1
"00:13:05",-20,126.07,1
"06:29:05",-19,126.07,3
"00:10:02",-23,126.07,1
"00:12:30",-23,126.07,1
"03:30:27",-21,126.07,2
"00:35:33",-16,126.07,1
"00:17:19",-22,126.07,1
"07:01:28",-19,126.07,3
"01:11:33",-21,126.07,1
"00:35:32",-20,126.07,1
"01:24:17",-6,126.07,1
"01:03:44",-6,126.07,1
"00:05:12",-21,126.07,1
"01:02:31",-6,126.08,1
"00:18:14",-22,126.08,1
"01:13:11",-23,126.08,1
"07:37:48",-16,126.08,3
"07:01:17",-6,126.08,3
"03:26:20",-15,126.08,2
"07:08:10",-20,126.08,3
"03:18:18",-20,126.08,2
"01:08:07",-23,126.08,1
"06:59:01",-11,126.08,3
"01:30:40",-7,126.08,1
"01:34:58",-7,126.08,1
"07:18:43",-17,126.08,3
"04:19:49",-19,126.08,2
"06:15:32",-21,126.08,3
"01:38:28",-22,126.08,1
"01:08:57",-6,126.08,1
"00:33:08",-18,126.08,1
"06:35:08",-22,126.08,3
"04:24:35",-21,126.08,2
"07:03:03",-17,126.08,3
"07:36:45",-17,126.08,3
"04:07:44",-22,126.08,2
"00:59:46",-22,126.08,1
"00:08:11",-23,126.08,1
"03:29:47",-21,126.08,2
"01:00:57",-19,126.08,1
"06:14:31",-17,126.08,3
"01:06:27",-9,126.08,1
"06:54:19",-14,126.08,3
"06:29:06",-16,126.08,3
"06:46:02",-16,126.08,3
"06:00:59",-25,126.08,3
"07:27:04",-19,126.08,3
"06:32:43",-25,126.08,3
"03:31:36",-20,126.08,2
"06:30:18",-22,126.08,3
"01:34:44",-19,126.08,1
"06:20:34",-18,126.08,3
"07:31:52",-12,126.08,3
"03:27:57",-21,126.08,2
"01:15:25",-20,126.08,1
"03:17:09",-21,126.08,2
"04:21:06",-19,126.08,2
"07:39:13",-14,126.08,3
"04:33:11",-19,126.08,2
"06:09:43",-18,126.08,3
"03:35:13",-21,126.08,2
"06:36:17",-22,126.08,3
"01:12:39",-7,126.08,1
"00:15:34",-20,126.08,1
"04:32:03",-21,126.08,2
"01:16:35",-23,126.08,1
"00:00:32",-19,126.08,1
"01:33:13",-7,126.08,1
"01:34:12",-19,126.08,1
"04:22:11",-21,126.08,2
"04:27:05",-21,126.09,2
"07:03:05",-15,126.09,3
"06:24:09",-20,126.09,3
"06:54:16",-15,126.09,3
"07:29:32",-16,126.09,3
"07:27:08",-17,126.09,3
"04:34:02",-17,126.09,2
"03:15:55",-22,126.09,2
"06:10:50",-21,126.09,3
"07:27:07",-20,126.09,3
"01:05:58",-21,126.09,1
"04:19:54",-18,126.09,2
"04:02:58",-17,126.09,2
"06:08:30",-22,126.09,3
"06:05:59",-21,126.09,3
"03:21:57",-18,126.09,2
"03:25:15",-23,126.09,2
"07:30:11",-14,126.09,3
"01:14:14",-20,126.09,1
"03:18:14",-22,126.09,2
"07:09:30",-18,126.09,3
"06:21:48",-21,126.09,3
"00:14:55",-23,126.09,1
"00:39:13",-18,126.09,1
"06:01:16",-23,126.09,3
"06:07:15",-23,126.09,3
"04:22:23",-18,126.09,2
"06:19:56",-20,126.09,3
"06:35:06",-23,126.09,3
"06:29:34",-23,126.09,3
"07:36:49",-18,126.09,3
"00:48:58",-23,126.09,1
"01:01:48",-7,126.09,1
"00:20:36",-18,126.09,1
"07:03:01",-14,126.09,3
"04:35:49",-20,126.09,2
"00:44:03",-19,126.09,1
"07:17:03",-20,126.09,3
"04:08:34",-20,126.09,2
"07:21:03",-11,126.09,3
"06:27:50",-23,126.09,3
"00:46:42",-18,126.09,1
"01:21:55",-6,126.09,1
"07:27:05",-18,126.09,3
"01:12:40",-20,126.09,1
"07:18:37",-20,126.09,3
"07:16:58",-20,126.09,3
"03:21:59",-20,126.09,2
"03:19:35",-22,126.09,2
"04:25:56",-21,126.1,2
"06:04:30",-21,126.1,3
"00:24:35",-21,126.1,1
"04:32:02",-22,126.1,2
"01:08:37",-7,126.1,1
"00:07:39",-20,126.1,1
"00:34:57",-17,126.1,1
"00:58:29",-23,126.1,1
"03:38:54",-17,126.1,2
"01:08:32",-7,126.1,1
"01:04:17",-6,126.1,1
"04:35:32",-18,126.1,2
"07:38:00",-13,126.1,3
"03:31:39",-22,126.1,2
"01:25:43",-6,126.1,1
"07:11:51",-18,126.1,3
"01:03:15",-19,126.1,1
"07:13:07",-20,126.1,3
"04:13:50",-21,126.1,2
"01:14:03",-6,126.1,1
"07:18:32",-17,126.1,3
"01:01:10",-21,126.1,1
"00:02:52",-20,126.1,1
"00:18:43",-18,126.1,1
"06:18:13",-20,126.1,3
"00:11:55",-23,126.1,1
"01:23:53",-22,126.1,1
"01:37:13",-22,126.1,1
"03:55:40",-22,126.1,2
"06:12:13",-22,126.1,3
"00:01:36",-23,126.1,1
"00:24:38",-23,126.1,1
"03:48:31",-20,126.1,2
"00:59:41",-22,126.1,1
"04:22:21",-18,126.1,2
"00:23:27",-23,126.1,1
"03:20:47",-16,126.1,2
"03:28:49",-17,126.1,2
"03:18:17",-22,126.1,2
"07:13:05",-17,126.1,3
"00:49:21",-18,126.1,1
"00:46:21",-20,126.1,1
"06:30:11",-23,126.1,3
"06:50:29",-17,126.1,3
"07:36:47",-11,126.1,3
"00:35:34",-23,126.1,1
"06:41:06",-20,126.1,3
"01:25:47",-5,126.1,1
"03:40:04",-22,126.1,2
"01:35:06",-6,126.1,1
"03:53:41",-22,126.1,2
"00:01:41",-22,126.1,1
"03:52:14",-23,126.11,2
"01:29:16",-20,126.11,1
"01:37:50",-22,126.11,1
"01:09:21",-22,126.11,1
"07:06:59",-20,126.11,3
"04:39:30",-20,126.11,2
"01:10:38",-20,126.11,1
"00:43:56",-20,126.11,1
"00:36:47",-22,126.11,1
"04:10:37",-20,126.11,2
"07:30:48",-16,126.11,3
"01:03:28",-5,126.11,1
"00:27:00",-20,126.11,1
"04:29:36",-16,126.11,2
"03:59:16",-21,126.11,2
"07:19:47",-16,126.11,3
"04:35:23",-26,126.11,2
"00:22:17",-21,126.11,1
"00:40:59",-21,126.11,1
"07:10:41",-11,126.11,3
"03:28:44",-19,126.11,2
"07:20:59",-11,126.11,3
"03:42:18",-18,126.11,2
"06:50:34",-15,126.11,3
"03:28:00",-21,126.11,2
"00:08:52",-20,126.11,1
"04:03:02",-23,126.11,2
"06:18:09",-19,126.11,3
"01:08:09",-20,126.11,1
"03:49:01",-21,126.11,2
"07:20:58",-13,126.11,3
"04:02:09",-19,126.11,2
"01:23:05",-6,126.11,1
"00:35:35",-22,126.11,1
"03:15:56",-21,126.11,2
"00:01:42",-21,126.11,1
"03:19:34",-21,126.11,2
"06:50:38",-17,126.11,3
"03:29:08",-22,126.11,2
"01:02:08",-21,126.11,1
"03:26:19",-21,126.11,2
"03:14:46",-20,126.11,2
"06:16:55",-22,126.11,3
"07:39:12",-17,126.11,3
"03:31:14",-24,126.12,2
"06:49:08",-20,126.12,3
"06:26:37",-22,126.12,3
"00:51:14",-25,126.12,1
"07:35:54",-6,126.12,3
"01:05:58",-7,126.12,1
"07:17:05",-13,126.12,3
"06:21:49",-20,126.12,3
"06:07:14",-25,126.12,3
"03:37:42",-19,126.12,2
"01:20:08",-6,126.12,1
"00:31:48",-23,126.12,1
"00:26:59",-20,126.12,1
"07:22:14",-11,126.12,3
"03:50:55",-23,126.12,2
"04:07:48",-24,126.12,2
"00:34:17",-18,126.12,1
"00:09:32",-19,126.12,1
"00:31:57",-18,126.12,1
"07:35:26",-5,126.12,3
"06:20:35",-22,126.12,3
"06:38:28",-22,126.12,3
"03:21:56",-21,126.12,2
"06:09:35",-18,126.12,3
"03:54:34",-20,126.12,2
"06:39:53",-21,126.12,3
"07:22:41",-6,126.12,3
"00:32:34",-21,126.12,1
"03:32:50",-16,126.12,2
"03:52:11",-20,126.12,2
"04:38:56",-23,126.12,2
"07:19:49",-16,126.12,3
"01:11:05",-7,126.12,1
"06:47:31",-20,126.12,3
"04:09:01",-20,126.12,2
"03:47:35",-20,126.12,2
"01:13:31",-5,126.12,1
"04:01:50",-22,126.12,2
"06:40:36",-21,126.13,3
"01:23:09",-18,126.13,1
"00:05:03",-21,126.13,1
"01:14:41",-8,126.13,1
"06:04:50",-23,126.13,3
"06:33:55",-23,126.13,3
"07:12:41",-19,126.13,3
"04:16:14",-16,126.13,2
"06:21:44",-21,126.13,3
"06:36:09",-21,126.13,3
"00:12:32",-22,126.13,1
"03:32:17",-21,126.13,2
"03:30:22",-19,126.13,2
"06:01:50",-24,126.13,3
"00:12:34",-19,126.13,1
"07:22:09",-16,126.13,3
"04:12:41",-19,126.13,2
"03:33:26",-20,126.13,2
"00:46:28",-18,126.13,1
"00:49:17",-19,126.13,1
"03:29:14",-20,126.13,2
"01:23:52",-20,126.13,1
"06:53:01",-18,126.13,3
"06:22:56",-21,126.13,3
"00:21:57",-20,126.13,1
"07:27:03",-16,126.13,3
"04:39:06",-23,126.14,2
"03:49:40",-18,126.14,2
"01:00:51",-19,126.14,1
"01:17:19",-7,126.14,1
"06:54:47",-20,126.14,3
"06:02:08",-25,126.14,3
"04:37:38",-23,126.14,2
"00:48:43",-18,126.14,1
"03:17:32",-15,126.14,2
"04:03:22",-26,126.14,2
"00:16:29",-20,126.14,1
"03:18:21",-17,126.14,2
"06:47:35",-17,126.14,3
"03:23:08",-22,126.14,2
"01:14:17",-19,126.14,1
"01:16:33",-22,126.15,1
"07:05:30",-17,126.15,3
"03:25:48",-19,126.15,2
"00:31:56",-23,126.15,1
"03:18:16",-18,126.15,2
"03:23:37",-22,126.15,2
"06:40:04",-23,126.16,3
"03:47:19",-27,126.16,2
"00:52:43",-19,126.16,1
"03:53:18",-24,126.16,2
"03:23:59",-17,126.16,2
"00:05:21",-23,126.17,1
"03:28:58",-22,126.17,2
"01:06:53",-22,126.17,1
"00:51:17",-22,126.18,1
"00:54:23",-21,126.19,1
"07:34:14",-6,126.19,3
"00:00:28",-23,126.19,1
"00:55:59",-21,126.19,1
"03:24:18",-25,126.19,2
"00:13:41",-22,126.19,1
"00:50:17",-19,126.2,1
"06:51:46",-17,126.21,3
"00:03:59",-22,126.23,1
"07:13:00",-18,126.28,3
"00:21:03",-22,126.3,1
"03:53:15",-28,126.36,2
"03:41:16",-17,126.52,2
"03:03:03",-25,126.74,2
"03:10:41",-20,126.75,2
"03:07:47",-19,126.75,2
"03:11:08",-19,126.76,2
"03:07:52",-20,126.77,2
"03:03:17",-22,126.77,2
"03:07:23",-23,126.77,2
"03:02:32",-16,126.78,2
"03:06:07",-23,126.78,2
"03:07:53",-21,126.79,2
"03:09:52",-19,126.79,2
"03:05:46",-21,126.82,2
"03:21:55",-19,126.83,2
"03:03:51",-20,126.83,2
"03:56:52",-20,126.85,2
"00:31:46",-23,126.89,1
"00:28:50",-19,126.93,1
"00:30:36",-22,126.95,1
"00:59:59",-23,127,1
"03:42:49",-22,127.03,2
"06:54:11",-18,127.06,3
"07:25:49",-14,127.11,3
"00:48:04",-24,127.12,1
"07:17:01",-16,127.14,3
"00:24:03",-20,127.15,1
"04:36:03",-21,127.2,2
"01:21:02",-6,127.21,1
"06:03:27",-25,127.23,3
"00:46:22",-20,127.24,1
"03:52:58",-24,127.24,2
"07:13:51",-20,127.24,3
"00:44:32",-23,127.25,1
"00:16:06",-22,127.25,1
"07:12:25",-19,127.25,3
"01:08:32",-20,127.25,1
"07:00:58",-7,127.25,3
"01:02:54",-22,127.25,1
"03:36:22",-21,127.26,2
"06:35:49",-18,127.26,3
"06:03:42",-22,127.26,3
"00:49:20",-23,127.26,1
"07:38:28",-13,127.27,3
"07:29:28",-15,127.27,3
"01:30:30",-16,127.27,1
"07:37:59",-14,127.27,3
"06:55:08",-19,127.28,3
"01:34:43",-20,127.28,1
"06:22:10",-19,127.28,3
"00:59:43",-22,127.28,1
"06:13:22",-22,127.28,3
"04:05:21",-22,127.28,2
"07:37:32",-11,127.28,3
"01:39:33",-22,127.28,1
"03:23:23",-22,127.28,2
"01:26:19",-20,127.28,1
"00:57:11",-18,127.28,1
"04:03:48",-22,127.28,2
"00:56:02",-19,127.28,1
"01:18:54",-19,127.28,1
"06:17:54",-20,127.28,3
"06:32:52",-27,127.28,3
"00:59:50",-22,127.29,1
"00:55:12",-19,127.29,1
"04:04:39",-20,127.29,2
"06:22:53",-22,127.29,3
"00:35:28",-18,127.29,1
"01:36:38",-20,127.29,1
"00:10:52",-21,127.29,1
"00:50:01",-22,127.29,1
"03:45:43",-19,127.29,2
"06:07:37",-25,127.29,3
"00:43:59",-18,127.3,1
"03:35:46",-14,127.3,2
"01:38:06",-7,127.3,1
"06:01:51",-24,127.3,3
"00:52:44",-22,127.3,1
"01:16:10",-21,127.3,1
"03:19:33",-20,127.3,2
"01:33:18",-7,127.3,1
"06:25:54",-21,127.3,3
"01:25:21",-6,127.3,1
"07:39:03",-5,127.3,3
"04:27:50",-20,127.3,2
"06:06:48",-22,127.3,3
"07:23:01",-17,127.3,3
"06:35:58",-23,127.3,3
"04:30:50",-22,127.31,2
"00:09:29",-21,127.31,1
"01:36:12",-5,127.31,1
"01:05:36",-19,127.31,1
"06:23:00",-18,127.31,3
"01:39:35",-20,127.31,1
"03:44:54",-17,127.31,2
"00:27:44",-21,127.31,1
"04:34:41",-19,127.31,2
"00:46:27",-20,127.31,1
"00:48:53",-23,127.31,1
"01:35:38",-7,127.31,1
"01:12:32",-22,127.31,1
"06:17:21",-19,127.31,3
"00:25:52",-21,127.31,1
"00:49:42",-17,127.31,1
"04:13:22",-19,127.31,2
"06:21:47",-17,127.31,3
"04:21:08",-19,127.31,2
"03:38:55",-18,127.31,2
"06:37:42",-20,127.31,3
"00:49:05",-24,127.31,1
"06:42:22",-23,127.32,3
"00:56:07",-19,127.32,1
"06:07:34",-25,127.32,3
"06:57:55",-14,127.32,3
"07:03:02",-13,127.32,3
"00:42:48",-23,127.32,1
"04:25:57",-24,127.32,2
"07:06:37",-16,127.32,3
"04:32:54",-22,127.32,2
"06:22:48",-16,127.32,3
"04:00:57",-18,127.32,2
"06:26:36",-20,127.32,3
"01:10:36",-22,127.32,1
"04:38:33",-21,127.32,2
"03:54:30",-20,127.32,2
"04:12:15",-20,127.32,2
"01:22:37",-21,127.32,1
"00:59:40",-21,127.32,1
"07:30:46",-20,127.32,3
"01:03:46",-6,127.32,1
"01:26:04",-6,127.32,1
"03:45:41",-22,127.32,2
"00:02:27",-21,127.32,1
"01:30:50",-6,127.32,1
"06:24:49",-19,127.32,3
"01:31:40",-7,127.32,1
"00:11:41",-20,127.32,1
"07:37:13",-5,127.32,3
"01:00:53",-19,127.32,1
"00:20:57",-21,127.32,1
"01:22:38",-19,127.32,1
"00:49:41",-20,127.32,1
"03:15:44",-22,127.32,2
"06:14:32",-17,127.32,3
"00:33:57",-24,127.33,1
"04:12:39",-22,127.33,2
"06:18:58",-19,127.33,3
"06:25:06",-20,127.33,3
"04:06:32",-19,127.33,2
"01:12:09",-4,127.33,1
"04:16:15",-18,127.33,2
"06:12:06",-19,127.33,3
"01:05:25",-5,127.33,1
"00:24:39",-21,127.33,1
"06:59:05",-16,127.33,3
"00:17:53",-19,127.33,1
"06:38:10",-22,127.33,3
"03:40:14",-19,127.33,2
"00:11:22",-22,127.33,1
"00:19:35",-17,127.33,1
"03:57:42",-20,127.33,2
"01:06:59",-21,127.33,1
"04:10:49",-18,127.33,2
"04:22:58",-21,127.33,2
"04:27:42",-22,127.33,2
"00:47:29",-22,127.33,1
"07:07:01",-15,127.33,3
"01:19:53",-22,127.33,1
"03:32:04",-25,127.33,2
"00:21:02",-21,127.33,1
"06:33:25",-26,127.33,3
"00:50:06",-20,127.33,1
"01:16:26",-8,127.33,1
"01:31:08",-19,127.33,1
"03:56:58",-21,127.33,2
"03:20:45",-23,127.33,2
"04:39:03",-22,127.33,2
"01:27:49",-7,127.33,1
"03:55:38",-15,127.34,2
"04:15:48",-22,127.34,2
"01:36:05",-6,127.34,1
"04:07:47",-19,127.34,2
"06:20:14",-18,127.34,3
"06:59:04",-19,127.34,3
"00:12:36",-19,127.34,1
"07:23:28",-14,127.34,3
"04:08:33",-23,127.34,2
"01:27:27",-23,127.34,1
"01:06:30",-5,127.34,1
"06:20:38",-21,127.34,3
"00:18:31",-23,127.34,1
"00:51:04",-22,127.34,1
"00:40:02",-22,127.34,1
"01:23:19",-7,127.34,1
"00:05:17",-21,127.34,1
"01:21:45",-6,127.34,1
"01:11:36",-19,127.34,1
"00:02:13",-22,127.34,1
"00:04:57",-22,127.34,1
"01:39:40",-19,127.34,1
"03:35:12",-19,127.34,2
"06:06:38",-22,127.34,3
"00:45:08",-22,127.34,1
"03:16:02",-16,127.34,2
"04:22:19",-15,127.34,2
"07:23:36",-5,127.34,3
"00:22:15",-23,127.34,1
"00:34:20",-22,127.34,1
"03:21:15",-23,127.34,2
"06:07:53",-19,127.34,3
"04:12:42",-20,127.34,2
"00:29:02",-22,127.34,1
"03:41:08",-18,127.34,2
"00:17:20",-23,127.34,1
"00:56:05",-23,127.35,1
"00:56:01",-22,127.35,1
"01:37:11",-23,127.35,1
"07:24:35",-14,127.35,3
"00:13:44",-22,127.35,1
"01:35:22",-6,127.35,1
"06:37:32",-23,127.35,3
"00:28:39",-22,127.35,1
"03:24:19",-22,127.35,2
"04:06:20",-18,127.35,2
"01:17:48",-21,127.35,1
"00:14:56",-22,127.35,1
"00:34:16",-19,127.35,1
"01:33:41",-20,127.35,1
"03:48:04",-26,127.35,2
"07:01:32",-22,127.35,3
"01:38:57",-7,127.35,1
"01:09:37",-7,127.35,1
"07:31:35",-7,127.35,3
"07:01:30",-12,127.35,3
"00:08:39",-19,127.35,1
"01:05:43",-17,127.35,1
"01:25:25",-7,127.35,1
"03:39:58",-21,127.35,2
"00:53:43",-18,127.35,1
"00:54:09",-23,127.35,1
"00:29:28",-18,127.35,1
"00:36:43",-21,127.35,1
"04:07:37",-20,127.35,2
"00:49:59",-22,127.35,1
"06:31:28",-24,127.35,3
"01:09:34",-7,127.35,1
"00:37:32",-20,127.35,1
"01:26:34",-22,127.35,1
"04:07:50",-22,127.36,2
"01:11:36",-7,127.36,1
"00:41:36",-23,127.36,1
"04:08:57",-21,127.36,2
"00:18:53",-19,127.36,1
"03:32:52",-22,127.36,2
"00:17:21",-20,127.36,1
"04:39:12",-26,127.36,2
"03:19:46",-18,127.36,2
"01:19:18",-4,127.36,1
"01:25:07",-19,127.36,1
"00:01:32",-22,127.36,1
"01:09:12",-21,127.36,1
"03:58:51",-24,127.36,2
"04:19:20",-22,127.36,2
"00:07:42",-20,127.36,1
"00:58:30",-22,127.36,1
"01:25:53",-7,127.36,1
"03:26:57",-20,127.36,2
"01:07:00",-22,127.36,1
"06:47:07",-13,127.36,3
"04:36:46",-22,127.36,2
"06:33:48",-21,127.36,3
"03:39:03",-21,127.36,2
"01:17:46",-23,127.36,1
"07:24:42",-14,127.36,3
"01:04:35",-23,127.36,1
"01:26:50",-7,127.36,1
"01:33:33",-23,127.37,1
"00:20:59",-21,127.37,1
"06:11:40",-19,127.37,3
"04:24:10",-20,127.37,2
"04:01:03",-27,127.37,2
"01:24:46",-7,127.37,1
"06:59:02",-18,127.37,3
"01:14:49",-21,127.37,1
"07:13:42",-15,127.37,3
"03:24:50",-23,127.37,2
"04:35:22",-23,127.37,2
"07:38:04",-11,127.37,3
"01:17:02",-20,127.37,1
"06:40:14",-18,127.37,3
"06:37:25",-23,127.37,3
"01:28:41",-21,127.38,1
"03:56:29",-18,127.38,2
"04:00:30",-27,127.38,2
"00:00:57",-16,127.38,1
"00:27:04",-23,127.38,1
"01:15:13",-19,127.38,1
"03:14:38",-20,127.38,2
"04:12:34",-21,127.38,2
"06:17:43",-19,127.38,3
"01:29:10",-7,127.38,1
"07:11:49",-16,127.38,3
"07:08:29",-7,127.38,3
"01:16:13",-21,127.38,1
"00:22:14",-21,127.38,1
"06:29:26",-16,127.39,3
"07:15:51",-20,127.39,3
"04:32:19",-20,127.39,2
"04:10:59",-25,127.39,2
"01:04:56",-7,127.39,1
