"timestamp","rssi","echo_time"
"19:36:04",-26,229.87
"19:36:05",-22,231.15
"19:36:07",-20,312.38
"19:36:08",-22,247.38
"19:36:09",-25,281.1
"19:36:10",-23,149.78
"19:36:12",-28,206.25
"19:36:13",-22,18.61
"19:36:14",-26,111.14
"19:36:15",-22,216.07
"19:36:16",-26,283.59
"19:36:17",-22,257.43
"19:36:19",-27,101.07
"19:36:20",-22,37.38
"19:36:21",-22,142.44
"19:36:22",-20,206.09
"19:36:23",-20,137.38
"19:36:24",-23,74.81
"19:36:25",-23,199.91
"19:36:26",-26,163.64
"19:36:28",-27,393.61
"19:36:29",-20,232.37
