"rssi","rx"
-19,-80
-19,-78
-19,-79
-19,-78
-19,-79
-19,-80
-19,-79
-19,-79
-19,-78
-19,-78
-19,-79
-19,-79
-19,-80
-19,-79
-19,-77
-19,-77
-19,-77
-19,-78
-19,-78
-19,-78
-19,-77
-19,-77
-19,-78
-19,-80
-19,-81
-19,-82
-21,-82
-21,-82
-21,-84
-21,-84
-21,-84
-21,-83
-21,-83
-21,-82
-21,-81
-21,-80
-21,-83
-21,-83
-21,-84
-21,-82
-21,-82
-21,-81
-21,-81
-21,-81
-21,-80
-21,-81
-21,-82
-21,-81
-21,-82
-21,-84
-21,-82
-21,-81
-21,-81
-21,-79
-21,-80
-21,-82
-21,-82
-21,-82
-21,-80
-21,-79
-21,-80
-21,-80
-21,-80
-21,-77
-21,-78
-21,-78
-21,-79
-21,-79
-21,-80
-21,-80
-21,-81
-21,-82
-21,-83
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-81
-21,-80
-21,-81
-21,-81
-21,-81
-21,-82
-21,-81
-21,-80
-21,-80
-21,-81
-21,-81
-21,-82
-21,-82
-21,-82
-21,-82
-21,-81
-21,-81
-21,-81
-21,-81
-21,-82
-21,-81
-21,-82
-21,-81
-21,-81
-21,-82
-21,-83
-21,-83
-20,-83
-20,-82
-20,-81
-20,-81
-20,-81
-20,-80
-20,-81
-20,-80
-20,-81
-20,-80
-20,-81
-20,-80
-20,-80
-20,-80
-20,-80
-20,-80
-20,-79
-20,-80
-20,-80
-20,-79
-20,-79
-20,-79
-20,-78
-20,-78
-20,-77
-20,-77
-20,-78
-20,-77
-20,-77
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-77
-24,-78
-24,-78
-24,-77
-24,-79
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-78
-24,-77
-24,-78
-24,-77
-24,-77
-24,-78
-24,-78
-24,-78
-24,-79
-24,-80
-24,-80
-24,-80
-24,-80
-24,-80
-24,-78
-24,-79
-24,-79
-24,-79
-24,-78
-24,-79
-24,-79
-24,-78
-24,-79
-23,-78
-23,-78
-23,-79
-23,-78
-23,-78
-23,-78
-23,-79
-23,-78
-23,-78
-23,-78
-23,-85
-23,-78
-23,-78
-23,-78
-23,-78
-23,-79
-23,-78
-23,-78
-23,-79
-23,-80
-23,-79
-23,-79
-23,-79
-23,-79
-23,-79
-23,-79
-23,-79
-23,-79
-23,-78
-23,-79
-23,-79
-23,-79
-23,-79
-23,-79
-23,-78
-23,-79
-23,-78
-23,-78
-23,-78
-23,-78
-23,-78
-21,-79
-21,-79
-21,-78
-21,-79
-21,-79
-21,-79
-21,-79
-21,-78
-21,-80
-21,-79
-21,-79
-21,-78
-21,-78
-21,-79
-21,-79
-21,-77
-21,-78
-21,-78
-21,-78
-21,-78
-25,-79
-25,-79
-25,-79
-25,-78
-25,-78
-25,-78
-25,-78
-25,-78
-25,-79
-25,-78
-25,-78
-25,-78
-25,-78
-25,-79
-25,-78
-25,-79
-25,-79
-25,-79
-25,-79
-25,-80
-25,-80
-25,-80
-25,-80
-25,-80
-25,-79
-25,-78
-25,-78
-25,-79
-25,-78
-25,-80
-25,-79
-25,-80
-25,-80
-25,-80
-25,-79
-25,-80
-25,-80
-25,-79
-25,-79
-25,-80
-25,-80
-25,-80
-25,-81
-25,-80
-25,-81
-25,-82
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-79
-21,-80
-21,-80
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-80
-21,-80
-21,-79
-21,-79
-21,-79
-21,-80
-21,-79
-21,-80
-21,-80
-21,-80
-21,-79
-21,-79
-21,-80
-21,-80
-21,-80
-21,-79
-21,-79
-21,-80
-21,-79
-21,-80
-21,-79
-21,-79
-21,-80
-21,-80
-21,-80
-21,-80
-21,-79
-21,-79
-21,-80
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-81
-21,-79
-21,-80
-21,-79
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-80
-21,-81
-21,-80
-21,-80
-21,-81
-21,-80
-21,-81
-21,-79
-21,-80
-21,-81
-21,-80
-21,-80
-21,-80
-21,-80
-21,-80
-21,-79
-21,-80
-21,-79
-21,-80
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-78
-21,-78
-21,-78
-21,-78
-21,-79
-21,-78
-21,-79
-21,-78
-21,-79
-21,-79
-21,-79
-21,-79
-21,-79
-21,-80
-21,-79
-21,-80
-21,-79
-21,-79
-21,-80
-21,-79
-21,-79
-21,-80
-21,-79
-21,-78
-21,-78
-21,-78
-21,-79
-21,-79
-21,-79
-21,-77
-21,-77
-21,-77
-21,-78
-21,-77
-21,-78
-24,-79
-24,-78
-24,-77
-24,-78
-24,-78
-24,-78
-24,-77
-24,-78
-24,-77
-24,-78
-24,-78
-24,-79
-24,-79
-24,-88
-24,-80
-24,-80
-24,-80
-24,-77
-24,-77
-24,-78
-24,-78
-24,-77
-24,-77
-24,-77
-24,-78
-24,-79
-24,-78
-24,-78
-24,-77
-24,-78
-24,-76
-24,-77
-24,-76
-24,-76
-24,-77
-24,-75
-24,-76
-24,-76
-24,-75
-24,-76
-24,-77
-24,-78
-23,-79
-23,-77
-23,-77
-23,-77
-23,-78
-23,-79
-23,-80
-23,-78
-23,-77
-23,-78
-23,-79
-23,-79
-23,-79
-23,-79
-23,-80
-23,-79
-23,-77
-23,-79
-23,-78
-23,-80
-23,-79
-23,-78
-23,-79
-23,-80
-23,-79
-23,-80
-23,-80
-23,-79
-23,-79
-23,-80
-23,-80
-23,-79
-23,-79
-23,-79
-23,-81
-23,-80
-23,-82
-23,-81
-23,-81
-23,-82
-23,-81
-23,-82
-23,-81
-23,-82
-24,-82
-24,-81
-24,-82
-24,-82
-24,-83
-24,-81
-24,-82
-24,-82
-24,-81
-24,-82
-24,-82
-24,-81
-24,-82
-24,-82
-24,-81
-24,-81
-24,-82
-24,-81
-24,-81
-24,-81
-24,-81
-24,-82
-24,-81
-24,-81
-24,-82
-24,-80
-24,-81
-24,-80
-24,-80
-24,-80
-24,-80
-24,-80
-24,-80
-24,-80
-24,-80
-24,-80
-24,-81
-24,-80
-24,-81
-24,-81
-24,-81
-24,-81
-24,-81
-24,-82
-24,-81
-24,-81
-24,-81
-24,-82
-24,-81
-24,-82
-20,-75
-20,-77
-20,-75
-20,-75
-20,-76
-20,-75
-20,-75
-20,-71
-20,-76
-20,-76
-20,-76
-20,-77
-20,-77
-20,-76
-20,-77
-20,-78
-20,-77
-20,-78
-20,-78
-20,-78
-20,-79
-20,-78
-20,-77
-20,-77
-20,-78
-20,-77
-20,-77
-20,-76
-20,-76
-20,-76
-20,-76
-20,-77
-20,-78
-20,-79
-20,-80
-20,-81
-20,-82
-20,-82
-20,-81
-20,-81
-20,-82
-20,-81
-20,-80
-20,-83
-26,-82
-26,-83
-26,-81
-26,-80
-26,-80
-26,-79
-26,-80
-26,-79
-26,-79
-26,-80
-26,-80
-26,-80
-26,-80
-26,-79
-26,-79
-26,-81
-26,-80
-26,-81
-26,-86
-26,-84
-26,-81
-26,-80
-26,-79
-26,-79
-26,-78
-26,-79
-26,-78
-26,-78
-26,-78
-26,-77
-26,-77
-26,-76
-26,-76
-26,-77
-26,-76
-26,-76
-26,-76
-26,-76
-26,-76
-26,-75
-26,-76
-26,-76
-26,-77
-26,-79
-26,-80
-26,-81
-26,-81
-26,-81
-26,-81
-26,-83
-26,-82
-26,-81
-26,-81
-26,-80
-26,-80
-26,-80
-26,-78
-26,-78
-26,-79
-26,-79
-26,-79
-26,-81
-26,-82
-30,-85
-30,-84
-30,-83
-30,-83
-30,-83
-30,-80
-30,-79
-30,-79
-30,-80
-30,-79
-30,-78
-30,-77
-30,-77
-30,-78
-30,-79
-30,-79
-30,-78
-30,-77
-30,-80
-30,-79
-30,-80
-30,-79
-30,-79
-30,-81
-30,-80
-30,-82
-30,-81
-30,-80
-30,-80
-30,-80
-30,-81
-30,-83
-30,-82
-30,-83
-30,-82
-30,-84
-27,-83
-27,-84
-27,-82
-27,-83
-27,-83
-27,-82
-27,-82
-27,-83
-27,-82
-27,-81
-27,-81
-27,-80
-27,-79
-27,-80
-27,-80
-27,-79
-27,-81
-27,-81
-27,-81
-27,-80
-27,-80
-27,-81
-27,-81
-27,-81
-27,-81
-27,-80
-27,-81
-27,-80
-27,-81
-27,-79
-27,-81
-27,-80
-27,-82
-27,-81
-27,-81
-27,-81
-27,-80
-27,-82
-27,-81
-27,-81
-27,-80
-30,-80
-30,-81
-30,-83
-30,-82
-30,-81
-30,-81
-30,-81
-30,-81
-30,-81
-30,-82
-30,-80
-30,-81
-30,-81
-30,-81
-30,-80
-30,-81
-30,-89
-30,-80
-30,-80
-30,-80
-30,-80
-30,-80
-30,-81
-30,-80
-30,-79
-30,-80
-30,-80
-30,-80
-30,-80
-30,-80
-30,-80
-30,-81
-30,-80
-30,-79
-30,-79
-30,-79
-30,-80
-30,-79
-30,-80
-30,-80
-30,-78
-30,-79
-30,-79
-30,-79
-30,-79
-30,-79
-25,-80
-25,-78
-25,-78
-25,-79
-25,-79
-25,-80
-25,-80
-25,-80
-25,-82
-25,-81
-25,-81
-25,-81
-25,-83
-25,-83
-25,-83
-25,-83
-25,-81
-25,-80
-25,-79
-25,-77
-25,-79
-25,-78
-25,-78
-25,-78
-25,-79
-25,-80
-25,-84
-25,-84
-25,-83
-25,-81
-25,-80
-25,-80
-25,-80
-25,-79
-25,-80
-25,-81
-25,-83
-25,-84
-25,-83
-25,-83
-22,-82
-22,-81
-22,-81
-22,-79
-22,-79
-22,-78
-22,-77
-22,-78
-22,-78
-22,-78
-22,-77
-22,-78
-22,-79
-22,-77
-22,-78
-22,-77
-22,-76
-22,-77
-22,-75
-22,-77
-22,-76
-22,-78
-22,-78
-22,-78
-22,-77
-22,-76
-22,-76
-22,-84
-22,-84
-22,-75
-22,-75
-22,-75
-22,-76
-22,-75
-22,-76
-22,-76
-22,-76
-22,-77
-22,-76
-22,-77
-22,-77
-22,-76
-22,-77
-22,-77
-22,-77
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-75
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-76
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-74
-22,-75
-22,-75
-22,-75
-22,-74
-22,-75
-22,-75
-22,-74
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-74
-22,-75
-22,-74
-22,-74
-22,-75
-22,-75
-22,-74
-22,-76
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-75
-22,-74
-22,-74
-22,-75
-22,-74
-22,-74
-22,-75
-22,-75
-22,-74
-22,-75
-22,-74
-22,-75
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-74
-22,-73
-22,-74
-22,-74
-22,-74
-22,-73
-22,-73
-22,-73
-22,-73
-22,-74
-22,-73
-22,-73
-22,-73
-22,-73
-22,-73
-22,-73
-22,-73
-21,-73
-21,-74
-21,-73
-21,-73
-21,-74
-21,-73
-21,-73
-21,-74
-21,-73
-21,-73
-21,-73
-21,-73
-21,-73
-21,-73
-21,-73
-21,-73
-21,-72
-21,-73
-21,-73
-21,-73
-21,-73
-21,-73
-21,-74
-21,-74
-21,-74
-21,-73
-21,-73
-21,-73
-21,-74
-21,-73
-21,-74
-21,-73
-21,-73
-21,-73
-21,-73
-21,-73
-21,-72
-21,-73
-21,-73
-21,-72
-21,-72
-21,-72
-18,-72
-18,-73
-18,-73
-18,-72
-18,-72
-18,-72
-18,-72
-18,-73
-18,-73
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-80
-18,-73
-18,-72
-18,-72
-18,-73
-18,-73
-18,-73
-18,-73
-18,-73
-18,-73
-18,-74
-18,-73
-18,-72
-18,-73
-18,-72
-18,-73
-18,-73
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-72
-18,-73
-25,-74
-25,-74
-25,-75
-25,-75
-25,-74
-25,-74
-25,-74
-25,-75
-25,-74
-25,-74
-25,-74
-25,-76
-25,-76
-25,-78
-25,-77
-25,-79
-25,-79
-25,-80
-25,-79
-25,-79
-25,-79
-25,-80
-25,-80
-25,-81
-25,-81
-25,-81
-25,-81
-25,-79
-25,-78
-25,-79
-25,-79
-25,-79
-25,-79
-25,-80
-25,-80
-25,-79
-25,-76
-25,-75
-25,-74
-25,-75
-25,-75
-25,-74
-25,-75
-25,-75
-26,-76
-26,-84
-26,-77
-26,-76
-26,-75
-26,-76
-26,-74
-26,-75
-26,-74
-26,-73
-26,-73
-26,-74
-26,-75
-26,-75
-26,-75
-26,-75
-26,-74
-26,-74
-26,-75
-26,-74
-26,-74
-26,-74
-26,-74
-26,-73
-26,-74
-26,-74
-26,-73
-26,-74
-26,-74
-26,-74
-26,-74
-26,-74
-26,-74
-26,-75
-26,-74
-26,-75
-26,-76
-26,-76
-26,-76
-26,-75
-26,-76
-26,-76
-26,-76
-26,-76
-26,-76
-26,-76
-26,-77
-26,-77
-26,-77
-26,-77
-26,-77
-26,-78
-26,-77
-26,-77
-26,-78
-26,-78
-26,-78
-26,-78
-26,-79
-26,-79
-26,-79
-26,-79
-26,-78
-26,-79
-26,-80
-26,-81
-26,-80
-26,-81
-26,-80
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-82
-26,-82
-26,-83
-26,-84
-26,-83
-26,-83
-26,-89
-26,-81
-26,-83
-26,-82
-26,-81
-26,-82
-26,-81
-26,-81
-26,-82
-26,-81
-26,-81
-26,-82
-26,-81
-26,-82
-26,-82
-26,-82
-26,-81
-26,-81
-26,-80
-26,-81
-26,-80
-26,-81
-26,-80
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-80
-26,-81
-26,-80
-26,-80
-26,-81
-26,-79
-26,-80
-26,-80
-26,-80
-26,-79
-26,-79
-26,-79
-26,-79
-26,-79
-27,-80
-27,-80
-27,-80
-27,-80
-27,-80
-27,-81
-27,-81
-27,-82
-27,-81
-27,-81
-27,-81
-27,-79
-27,-79
-27,-78
-27,-79
-27,-78
-27,-78
-27,-86
-27,-77
-27,-78
-27,-78
-27,-77
-27,-78
-27,-77
-27,-79
-27,-80
-27,-79
-27,-79
-27,-80
-27,-79
-27,-79
-27,-77
-27,-77
-27,-77
-27,-76
-27,-75
-27,-76
-27,-74
-27,-73
-27,-74
-27,-74
-27,-74
-27,-74
-27,-75
-27,-75
-27,-77
-27,-79
-23,-80
-23,-82
-23,-83
-23,-83
-23,-81
-23,-79
-23,-74
-23,-74
-23,-74
-23,-74
-23,-75
-23,-77
-23,-82
-23,-81
-23,-79
-23,-77
-23,-76
-23,-75
-23,-75
-23,-76
-23,-78
-23,-81
-23,-83
-23,-82
-23,-81
-23,-79
-23,-79
-23,-79
-23,-80
-23,-80
-23,-80
-23,-80
-23,-80
-23,-80
-23,-79
-23,-78
-23,-79
-23,-81
-23,-80
-23,-80
-23,-79
-23,-79
-23,-80
-22,-79
-22,-80
-22,-80
-22,-79
-22,-80
-22,-80
-22,-80
-22,-79
-22,-78
-22,-78
-22,-77
-22,-77
-22,-78
-22,-78
-22,-79
-22,-79
-22,-80
-22,-80
-22,-80
-22,-79
-22,-80
-22,-80
-22,-79
-22,-79
-22,-81
-22,-79
-22,-79
-22,-80
-22,-80
-22,-79
-22,-79
-22,-79
-22,-79
-22,-80
-22,-80
-22,-80
-22,-80
-22,-80
-22,-79
-22,-79
-22,-79
-22,-79
-22,-79
-22,-78
-22,-80
-22,-79
-22,-79
-22,-79
-22,-79
-22,-79
-22,-79
-22,-79
-22,-79
-22,-78
-22,-77
-22,-77
-22,-77
-22,-77
-22,-76
-22,-76
-22,-77
-22,-76
-22,-75
-22,-76
-22,-77
-22,-77
-22,-79
-22,-78
-22,-78
-22,-78
-22,-77
-22,-77
-22,-76
-22,-85
-22,-85
-22,-76
-22,-76
-22,-76
-22,-78
-22,-77
-22,-78
-24,-77
-24,-78
-24,-76
-24,-78
-24,-78
-24,-78
-24,-78
-24,-77
-24,-78
-24,-77
-24,-78
-24,-79
-24,-80
-24,-81
-24,-81
-24,-79
-24,-79
-24,-78
-24,-79
-24,-78
-24,-77
-24,-79
-24,-79
-24,-78
-24,-77
-24,-79
-24,-78
-24,-79
-24,-80
-24,-81
-24,-80
-24,-81
-24,-82
-24,-83
-24,-83
-24,-84
-24,-82
-24,-83
-23,-83
-23,-84
-23,-83
-23,-84
-23,-84
-23,-85
-23,-84
-23,-83
-23,-81
-23,-80
-23,-78
-23,-76
-23,-75
-23,-74
-23,-75
-23,-75
-23,-77
-23,-80
-23,-84
-23,-78
-23,-71
-23,-75
-23,-77
-23,-82
-23,-85
-23,-86
-23,-85
-23,-85
-25,-83
-25,-82
-25,-82
-25,-83
-25,-83
-25,-83
-25,-83
-25,-83
-25,-82
-25,-83
-25,-85
-25,-84
-25,-83
-25,-84
-25,-83
-25,-82
-25,-81
-25,-81
-25,-81
-25,-80
-25,-80
-25,-80
-25,-80
-25,-80
-25,-79
-25,-80
-25,-80
-27,-79
-27,-80
-27,-80
-27,-80
-27,-81
-27,-81
-27,-81
-27,-80
-27,-80
-27,-80
-27,-80
-27,-80
-27,-81
-27,-81
-27,-80
-27,-80
-27,-81
-27,-81
-27,-81
-27,-80
-27,-81
-27,-81
-27,-81
-27,-82
-27,-81
-27,-81
-27,-81
-27,-81
-27,-81
-27,-81
-27,-81
-27,-81
-27,-81
-27,-81
-27,-82
-27,-79
-27,-81
-27,-81
-27,-80
-27,-80
-27,-80
-27,-81
-27,-81
-27,-80
-27,-80
-28,-81
-28,-80
-28,-80
-28,-80
-28,-80
-28,-81
-28,-81
-28,-81
-28,-80
-28,-81
-28,-82
-28,-81
-28,-81
-28,-82
-28,-81
-28,-81
-28,-82
-28,-82
-28,-82
-28,-81
-28,-82
-28,-82
-28,-82
-28,-82
-28,-83
-28,-81
-28,-82
-28,-83
-28,-83
-28,-83
-28,-83
-28,-83
-28,-84
-28,-83
-26,-84
-26,-84
-26,-83
-26,-82
-26,-83
-26,-82
-26,-83
-26,-82
-26,-83
-26,-82
-26,-83
-26,-82
-26,-81
-26,-82
-26,-82
-26,-82
-26,-82
-26,-82
-26,-81
-26,-82
-26,-81
-26,-82
-26,-81
-26,-82
-26,-81
-26,-81
-26,-82
-26,-81
-26,-80
-26,-81
-26,-80
-26,-80
-26,-81
-26,-80
-26,-81
-26,-80
-26,-81
-26,-79
-26,-80
-26,-80
-26,-80
-26,-80
-26,-81
-26,-81
-26,-82
-26,-82
-26,-82
-26,-82
-26,-83
-26,-83
-26,-83
-26,-84
-26,-82
-26,-82
-26,-82
-26,-82
-26,-83
-26,-82
-26,-83
-26,-82
-26,-82
-26,-83
-26,-82
-26,-81
-26,-83
-26,-81
-26,-83
-26,-82
-26,-83
-26,-82
-26,-82
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-81
-26,-82
-26,-81
-26,-82
-26,-81
-26,-81
-26,-82
-26,-81
-26,-82
-26,-82
-26,-81
-26,-82
-26,-81
-26,-82
-26,-82
-26,-82
-26,-81
-26,-81
-26,-82
-26,-81
-26,-82
-26,-82
-26,-81
-26,-82
-26,-80
-26,-81
-26,-82
-26,-82
-26,-82
-26,-82
-26,-82
-26,-81
-26,-81
-26,-82
-26,-82
-26,-81
-26,-83
-26,-83
-26,-83
-26,-82
-26,-82
-26,-82
-26,-82
-26,-82
-26,-82
-26,-82
-26,-81
-26,-83
-26,-82
-26,-83
-26,-82
-26,-83
-26,-81
-30,-83
-30,-83
-30,-83
-30,-83
-30,-82
-30,-82
-30,-82
-30,-83
-30,-82
-30,-82
-30,-82
-30,-82
-30,-83
-30,-82
-30,-83
-28,-79
-28,-80
-28,-80
-28,-82
-28,-82
-28,-83
-28,-83
-28,-84
-28,-84
-28,-85
-28,-82
-28,-80
-28,-79
-28,-79
-28,-78
-28,-78
-28,-79
-28,-80
-28,-83
-28,-83
-28,-84
-28,-83
-28,-81
-28,-82
-28,-80
-28,-82
-28,-86
-28,-81
-28,-81
-26,-83
-26,-83
-26,-83
-28,-82
-28,-84
-28,-85
-28,-85
-28,-84
-29,-82
-29,-84
-30,-82
-30,-82
-30,-82
-30,-81
-30,-82
-30,-82
-30,-81
-30,-83
-30,-84
-30,-82
-30,-80
-30,-81
-30,-82
-29,-82
-29,-84
-29,-82
-29,-83
-29,-82
-29,-82
-28,-82
-28,-82
-28,-82
-28,-82
-28,-81
-28,-82
-28,-82
-28,-83
-28,-83
-29,-82
-29,-82
-29,-81
-29,-81
-29,-81
-29,-81
-29,-81
-29,-81
-29,-81
-29,-81
-29,-81
-29,-82
-29,-81
-29,-81
-29,-81
-29,-80
-29,-80
-29,-81
-29,-81
-29,-82
-29,-80
-29,-82
-29,-81
-29,-82
-29,-81
-29,-82
-29,-81
-29,-80
-29,-81
-29,-81
-29,-80
-29,-81
-32,-80
-32,-80
-32,-80
-32,-81
-32,-81
-32,-81
-34,-81
-34,-81
-34,-82
-34,-83
-34,-82
-34,-82
-34,-82
-34,-82
-34,-82
-34,-81
-34,-82
-34,-83
-34,-82
-34,-82
-34,-82
-31,-81
-31,-81
-31,-81
-31,-82
-31,-82
-31,-81
-31,-83
-31,-80
-31,-81
-32,-82
-32,-85
-32,-85
-30,-86
-30,-84
-30,-83
-30,-79
-30,-78
-30,-77
-30,-77
-30,-75
-30,-75
-30,-74
-30,-73
-30,-72
-30,-71
-30,-71
-30,-71
-30,-69
-30,-69
-30,-67
-30,-66
-30,-66
-30,-68
-30,-68
-30,-68
-30,-69
-30,-68
-30,-69
-30,-70
-30,-70
-30,-70
-30,-70
-30,-70
-30,-70
-30,-70
-16,-70
-16,-70
-16,-70
-16,-70
-16,-69
-16,-69
-16,-68
-16,-67
-16,-67
-16,-67
-16,-65
-16,-66
-16,-67
-16,-66
-16,-65
-16,-65
-16,-64
-16,-66
-16,-66
-16,-65
-16,-66
-16,-66
-16,-66
-16,-66
-16,-66
-16,-73
-16,-66
-16,-66
-16,-67
-16,-66
-16,-66
-16,-65
-16,-87
-16,-66
-16,-65
-16,-66
-16,-65
-16,-66
-16,-66
-16,-65
-16,-65
-16,-65
-16,-65
-16,-66
-16,-67
-16,-67
-14,-67
-14,-66
-14,-83
-14,-67
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-65
-14,-65
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-67
-14,-66
-14,-66
-14,-66
-14,-66
-14,-67
-14,-66
-14,-66
-14,-66
-14,-66
-14,-65
-14,-65
-14,-66
-14,-65
-14,-66
-14,-66
-14,-66
-14,-65
-14,-66
-14,-65
-14,-65
-14,-66
-14,-67
-14,-65
-14,-66
-14,-67
-14,-66
-14,-66
-14,-66
-14,-67
-14,-67
-14,-65
-14,-67
-14,-66
-14,-82
-12,-67
-12,-66
-12,-65
-12,-66
-12,-65
-12,-73
-12,-66
-12,-66
-12,-67
-12,-66
-12,-66
-12,-66
-12,-67
-12,-66
-12,-66
-12,-66
-12,-67
-12,-65
-12,-66
-12,-66
-12,-66
-12,-66
-12,-66
-12,-67
-12,-66
-12,-66
-12,-65
-12,-66
-12,-66
-12,-66
-12,-66
-12,-65
-12,-65
-12,-66
-12,-67
-12,-65
-12,-65
-12,-65
-12,-66
-12,-66
-12,-81
-12,-66
-12,-65
-12,-66
-12,-65
-12,-66
-12,-65
-12,-65
-12,-66
-12,-65
-16,-66
-16,-65
-16,-65
-16,-66
-16,-65
-16,-66
-16,-66
-16,-66
-16,-65
-16,-66
-16,-73
-16,-66
-16,-66
-16,-65
-16,-66
-16,-66
-16,-67
-16,-65
-16,-66
-16,-66
-16,-66
-16,-66
-16,-65
-16,-66
-16,-65
-16,-65
-16,-66
-16,-66
-16,-65
-16,-65
-16,-66
-16,-65
-16,-66
-16,-66
-16,-65
-16,-66
-16,-66
-16,-66
-16,-65
-16,-65
-16,-66
-16,-65
-16,-65
-16,-65
-16,-65
-16,-65
-16,-88
-16,-65
-14,-65
-14,-66
-14,-66
-14,-65
-14,-66
-14,-65
-14,-65
-14,-65
-14,-65
-14,-65
-14,-65
-14,-65
-14,-66
-14,-65
-14,-66
-14,-65
-14,-66
-14,-66
-14,-66
-14,-65
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-66
-14,-68
-14,-65
-14,-66
-14,-66
-14,-66
-14,-68
-14,-67
-14,-67
-14,-67
-14,-66
-14,-67
-13,-66
-13,-68
-13,-67
-13,-67
-13,-67
-13,-66
-13,-67
-13,-66
-13,-67
-13,-67
-13,-66
-13,-67
-13,-66
-13,-66
-13,-66
-13,-66
-13,-66
-13,-68
-13,-67
-13,-67
-13,-67
-13,-67
-13,-66
-13,-66
-13,-67
-13,-67
-13,-66
-13,-67
-13,-67
-13,-67
-13,-67
-13,-68
-13,-67
-13,-67
-13,-67
-13,-67
-13,-66
-13,-67
-13,-66
-13,-67
-13,-67
-13,-67
-16,-66
-16,-66
-16,-68
-16,-68
-16,-68
-16,-68
-16,-68
-16,-67
-16,-68
-16,-68
-16,-69
-16,-68
-16,-68
-16,-69
-16,-69
-16,-69
-16,-70
-16,-69
-16,-68
-16,-68
-16,-68
-16,-68
-16,-69
-16,-69
-16,-83
-16,-67
-16,-66
-16,-67
-16,-66
-16,-66
-16,-66
-16,-67
-16,-68
-16,-68
-16,-67
-16,-67
-16,-65
-16,-65
-16,-64
-16,-64
-16,-64
-16,-64
-16,-64
-19,-67
-19,-68
-19,-68
-19,-68
-19,-70
-19,-74
-19,-76
-19,-86
-19,-81
-19,-73
-19,-71
-19,-74
-19,-70
-19,-68
-19,-73
-19,-74
-19,-68
-19,-66
-19,-66
-19,-66
-19,-66
-19,-67
-19,-67
-19,-69
-19,-75
-19,-75
-19,-74
-19,-73
-19,-72
-19,-73
-19,-70
-19,-68
-19,-68
-19,-71
-19,-72
-19,-75
-19,-78
-19,-81
-19,-75
-19,-70
-19,-69
-19,-70
-22,-71
-22,-71
-22,-73
-22,-75
-22,-77
-22,-76
-22,-77
-22,-80
-22,-81
-22,-80
-22,-82
-22,-76
-22,-73
-22,-74
-22,-73
-22,-74
-22,-72
-22,-72
-22,-70
-22,-70
-22,-69
-22,-68
-22,-68
-22,-71
-22,-70
-22,-69
-22,-66
-22,-66
-22,-65
-22,-66
-22,-65
-22,-66
-22,-67
-22,-68
-22,-66
-22,-65
-22,-65
-22,-64
-22,-64
-22,-64
-22,-65
-22,-66
-22,-68
-22,-68
-22,-68
-22,-68
-22,-67
-17,-67
-17,-67
-17,-67
-17,-68
-17,-67
-17,-68
-17,-69
-17,-69
-17,-69
-17,-70
-17,-71
-17,-73
-17,-73
-17,-72
-17,-74
-17,-74
-17,-78
-17,-78
-17,-76
-17,-74
-17,-73
-17,-72
-17,-73
-17,-74
-17,-74
-17,-74
-17,-75
-17,-76
-17,-75
-17,-74
-17,-73
-17,-71
-17,-71
-17,-70
-17,-70
-17,-72
-17,-70
-17,-68
