"mac_address",rasp,rx,"timestamp",sn
"84:11:9E:FD:16:B3",1,-57,"09:28:44.897",344
"84:11:9E:FD:16:B3",1,-57,"09:28:45.202",345
"84:11:9E:FD:16:B3",1,-60,"09:28:50.843",346
"84:11:9E:FD:16:B3",1,-59,"09:28:51.059",347
"84:11:9E:FD:16:B3",1,-61,"09:28:59.970",348
"84:11:9E:FD:16:B3",1,-60,"09:29:00.164",349
"84:11:9E:FD:16:B3",1,-60,"09:29:00.234",350
"84:11:9E:FD:16:B3",1,-60,"09:29:00.556",351
"84:11:9E:FD:16:B3",1,-57,"09:29:01.833",352
"84:11:9E:FD:16:B3",1,-59,"09:29:01.836",353
"84:11:9E:FD:16:B3",1,-60,"09:29:02.936",354
"84:11:9E:FD:16:B3",1,-59,"09:29:03.231",355
"84:11:9E:FD:16:B3",1,-56,"09:29:09.255",356
"84:11:9E:FD:16:B3",1,-58,"09:29:09.463",357
"84:11:9E:FD:16:B3",1,-59,"09:29:15.130",358
"84:11:9E:FD:16:B3",1,-60,"09:29:17.868",0
"84:11:9E:FD:16:B3",1,-59,"09:29:18.096",359
"84:11:9E:FD:16:B3",1,-59,"09:29:18.120",360
"84:11:9E:FD:16:B3",1,-59,"09:29:18.329",361
"84:11:9E:FD:16:B3",1,-61,"09:29:19.968",362
"84:11:9E:FD:16:B3",1,-60,"09:29:20.008",363
"84:11:9E:FD:16:B3",1,-60,"09:29:20.026",364
"84:11:9E:FD:16:B3",1,-61,"09:29:20.172",365
"84:11:9E:FD:16:B3",1,-63,"09:29:31.794",366
"84:11:9E:FD:16:B3",1,-63,"09:29:32.001",367
"84:11:9E:FD:16:B3",1,-60,"09:29:39.971",384
"84:11:9E:FD:16:B3",1,-60,"09:29:40.172",385
"84:11:9E:FD:16:B3",1,-62,"09:29:46.440",387
"84:11:9E:FD:16:B3",1,-62,"09:29:51.047",389
"84:11:9E:FD:16:B3",1,-62,"09:29:51.275",390
"84:11:9E:FD:16:B3",1,-62,"09:29:59.953",0
"84:11:9E:FD:16:B3",1,-64,"09:30:00.176",391
"84:11:9E:FD:16:B3",1,-65,"09:30:07.376",393
"84:11:9E:FD:16:B3",1,-64,"09:30:07.413",394
"84:11:9E:FD:16:B3",1,-65,"09:30:07.762",396
"84:11:9E:FD:16:B3",1,-64,"09:30:08.493",397
"84:11:9E:FD:16:B3",1,-64,"09:30:10.907",398
"84:11:9E:FD:16:B3",1,-63,"09:30:11.118",399
"84:11:9E:FD:16:B3",1,-64,"09:30:14.577",400
"84:11:9E:FD:16:B3",1,-65,"09:30:18.120",401
"84:11:9E:FD:16:B3",1,-65,"09:30:18.348",402
"84:11:9E:FD:16:B3",1,-65,"09:30:18.370",403
"84:11:9E:FD:16:B3",1,-64,"09:30:18.573",404
"84:11:9E:FD:16:B3",1,-62,"09:30:19.966",405
"84:11:9E:FD:16:B3",1,-61,"09:30:22.367",408
"84:11:9E:FD:16:B3",1,-62,"09:30:26.886",409
"84:11:9E:FD:16:B3",1,-61,"09:30:27.093",410
"84:11:9E:FD:16:B3",1,-61,"09:30:39.961",0
"84:11:9E:FD:16:B3",1,-64,"09:30:40.166",411
"84:11:9E:FD:16:B3",1,-78,"09:30:46.453",413
"84:11:9E:FD:16:B3",1,-66,"09:30:46.661",414
"84:11:9E:FD:16:B3",1,-64,"09:30:51.027",415
"84:11:9E:FD:16:B3",1,-64,"09:30:51.932",416
"84:11:9E:FD:16:B3",1,-62,"09:31:00.338",417
"84:11:9E:FD:16:B3",1,-62,"09:31:00.547",418
"84:11:9E:FD:16:B3",1,-60,"09:31:13.901",419
"84:11:9E:FD:16:B3",1,-60,"09:31:13.909",428
"84:11:9E:FD:16:B3",1,-59,"09:31:13.961",429
"84:11:9E:FD:16:B3",1,-60,"09:31:15.179",430
"84:11:9E:FD:16:B3",1,-63,"09:31:18.357",432
"84:11:9E:FD:16:B3",1,-63,"09:31:18.491",433
"84:11:9E:FD:16:B3",1,-63,"09:31:18.578",438
"84:11:9E:FD:16:B3",1,-62,"09:31:18.723",443
"84:11:9E:FD:16:B3",1,-71,"09:31:19.516",455
"84:11:9E:FD:16:B3",1,-61,"09:31:19.557",475
"84:11:9E:FD:16:B3",1,-61,"09:31:19.601",476
"84:11:9E:FD:16:B3",1,-61,"09:31:19.644",479
"84:11:9E:FD:16:B3",1,-61,"09:31:19.689",480
"84:11:9E:FD:16:B3",1,-61,"09:31:19.824",481
"84:11:9E:FD:16:B3",1,-61,"09:31:19.869",482
"84:11:9E:FD:16:B3",1,-61,"09:31:20.052",484
"84:11:9E:FD:16:B3",1,-62,"09:31:20.189",485
"84:11:9E:FD:16:B3",1,-61,"09:31:20.230",486
"84:11:9E:FD:16:B3",1,-62,"09:31:20.369",487
"84:11:9E:FD:16:B3",1,-62,"09:31:20.500",492
"84:11:9E:FD:16:B3",1,-62,"09:31:20.544",493
"84:11:9E:FD:16:B3",1,-62,"09:31:20.640",498
"84:11:9E:FD:16:B3",1,-63,"09:31:20.683",499
"84:11:9E:FD:16:B3",1,-63,"09:31:20.826",500
"84:11:9E:FD:16:B3",1,-62,"09:31:20.864",501
"84:11:9E:FD:16:B3",1,-62,"09:31:21.002",502
"84:11:9E:FD:16:B3",1,-62,"09:31:21.049",503
"84:11:9E:FD:16:B3",1,-64,"09:31:21.185",504
"84:11:9E:FD:16:B3",1,-63,"09:31:21.229",505
"84:11:9E:FD:16:B3",1,-63,"09:31:21.377",506
"84:11:9E:FD:16:B3",1,-63,"09:31:21.415",507
"84:11:9E:FD:16:B3",1,-63,"09:31:21.558",508
"84:11:9E:FD:16:B3",1,-62,"09:31:21.601",509
"84:11:9E:FD:16:B3",1,-62,"09:31:21.733",510
"84:11:9E:FD:16:B3",1,-61,"09:31:22.198",513
"84:11:9E:FD:16:B3",1,-61,"09:31:27.295",551
"84:11:9E:FD:16:B3",1,-61,"09:31:27.387",556
"84:11:9E:FD:16:B3",1,-60,"09:31:27.433",557
"84:11:9E:FD:16:B3",1,-60,"09:31:27.512",562
"84:11:9E:FD:16:B3",1,-58,"09:31:27.561",563
