"mac_address",rasp,rx,"timestamp",sn
"DC:A9:04:4F:D9:35",1,-52,"10:50:59.285",3209
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.287",3217
"DC:A9:04:4F:D9:35",1,-53,"10:50:59.628",3224
"DC:A9:04:4F:D9:35",1,-55,"10:50:59.634",3453
"DC:A9:04:4F:D9:35",1,-55,"10:50:59.649",3472
"DC:A9:04:4F:D9:35",1,-55,"10:50:59.658",3474
"DC:A9:04:4F:D9:35",1,-55,"10:50:59.670",3475
"DC:A9:04:4F:D9:35",1,-56,"10:50:59.695",3478
"DC:A9:04:4F:D9:35",1,-55,"10:50:59.707",3480
"DC:A9:04:4F:D9:35",1,-55,"10:50:59.719",3492
"DC:A9:04:4F:D9:35",1,-56,"10:50:59.730",3493
"DC:A9:04:4F:D9:35",1,-55,"10:51:00.815",3518
"DC:A9:04:4F:D9:35",1,-54,"10:51:00.827",3680
"DC:A9:04:4F:D9:35",1,-54,"10:51:00.833",3683
"DC:A9:04:4F:D9:35",1,-53,"10:51:00.844",3687
"DC:A9:04:4F:D9:35",1,-53,"10:51:00.951",3708
"DC:A9:04:4F:D9:35",1,-53,"10:51:00.963",3710
"DC:A9:04:4F:D9:35",1,-53,"10:51:00.972",3711
"DC:A9:04:4F:D9:35",1,-53,"10:51:00.986",3714
"DC:A9:04:4F:D9:35",1,-53,"10:51:00.997",3715
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.009",3718
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.033",3723
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.048",3725
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.057",3728
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.066",3729
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.089",3732
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.115",3738
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.123",3740
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.138",3741
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.147",3744
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.160",3746
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.265",3762
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.287",3763
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.290",3765
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.300",3767
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.319",3769
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.359",3779
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.366",3781
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.369",3784
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.385",3785
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.433",3795
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.445",3797
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.456",3799
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.462",3801
"DC:A9:04:4F:D9:35",1,-55,"10:51:01.500",3803
"DC:A9:04:4F:D9:35",1,-56,"10:51:01.535",3818
"DC:A9:04:4F:D9:35",1,-55,"10:51:01.559",3822
"DC:A9:04:4F:D9:35",1,-55,"10:51:01.618",3824
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.644",3832
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.752",3845
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.810",3850
"DC:A9:04:4F:D9:35",1,-54,"10:51:01.898",3853
"DC:A9:04:4F:D9:35",1,-53,"10:51:01.940",3858
"DC:A9:04:4F:D9:35",1,-54,"10:51:02.030",3859
"DC:A9:04:4F:D9:35",1,-53,"10:51:02.038",3860
"DC:A9:04:4F:D9:35",1,-54,"10:51:02.041",3861
"DC:A9:04:4F:D9:35",1,-54,"10:51:02.052",3862
"DC:A9:04:4F:D9:35",1,-55,"10:51:02.468",3877
"DC:A9:04:4F:D9:35",1,-55,"10:51:02.718",682
"DC:A9:04:4F:D9:35",1,-53,"10:51:03.040",683
"DC:A9:04:4F:D9:35",1,-53,"10:51:03.051",3902
"DC:A9:04:4F:D9:35",1,-53,"10:51:03.054",3903
"DC:A9:04:4F:D9:35",1,-54,"10:51:03.081",3907
