"timestamp","rx"
"11:06:02",-48
"11:06:02",-47
"11:06:02",-46
"11:06:02",-46
"11:06:02",-47
"11:06:02",-46
"11:06:02",-46
"11:06:02",-47
"11:06:02",-47
"11:06:03",-46
"11:06:03",-46
"11:06:03",-46
"11:06:03",-46
"11:06:03",-46
"11:06:03",-47
"11:06:03",-47
"11:06:03",-47
"11:06:03",-46
"11:06:04",-47
"11:06:04",-43
"11:06:06",-48
"11:06:09",-47
"11:06:26",-42
"11:06:52",-49
"11:06:53",-49
"11:06:55",-44
"11:06:55",-47
"11:06:55",-46
"11:06:55",-47
"11:06:55",-47
"11:06:55",-47
"11:06:55",-48
"11:06:55",-47
"11:06:55",-47
"11:06:56",-47
"11:06:56",-46
"11:06:56",-46
"11:06:56",-47
"11:06:56",-47
"11:06:56",-46
"11:06:56",-47
"11:06:56",-47
"11:06:56",-46
"11:06:56",-47
"11:06:57",-47
"11:06:57",-48
"11:06:57",-47
"11:06:57",-47
"11:06:57",-46
"11:06:57",-48
"11:06:57",-47
"11:06:57",-47
"11:06:58",-47
"11:06:58",-47
"11:06:58",-46
"11:06:58",-46
"11:06:58",-47
"11:06:58",-47
"11:06:58",-47
"11:06:58",-47
"11:06:58",-47
"11:06:58",-47
"11:06:59",-46
"11:06:59",-48
"11:06:59",-46
"11:06:59",-46
"11:06:59",-47
"11:06:59",-47
"11:06:59",-46
"11:06:59",-71
"11:06:59",-47
"11:07:00",-46
"11:07:00",-48
"11:07:00",-47
"11:07:00",-46
"11:07:00",-47
"11:07:00",-46
"11:07:00",-46
"11:07:00",-46
"11:07:00",-48
"11:07:01",-46
"11:07:01",-44
"11:07:08",-48
"11:07:25",-47
"11:07:30",-47
"11:07:31",-44
"11:07:39",-48
"11:07:55",-48
"11:08:00",-48
"11:08:00",-43
"11:08:25",-47
"11:08:25",-48
"11:08:30",-47
"11:08:38",-78
"11:09:08",-48
"11:09:26",-43
"11:09:38",-48
"11:10:08",-44
"11:10:08",-48
"11:10:38",-74
"11:11:08",-42
"11:11:19",-45
"11:11:19",-47
"11:11:25",-47
"11:11:25",-48
"11:11:38",-48
"11:12:08",-47
"11:12:26",-45
"11:12:34",-47
"11:12:35",-43
"11:12:35",-48
"11:12:38",-48
"11:13:08",-48
"11:13:25",-45
"11:13:31",-43
"11:13:54",-48
"11:13:55",-47
"11:13:55",-47
"11:13:56",-71
"11:13:56",-48
"11:13:56",-46
"11:13:56",-46
"11:13:56",-46
"11:13:56",-46
"11:13:56",-47
"11:13:57",-46
"11:13:57",-48
"11:13:57",-46
"11:13:57",-46
"11:13:57",-47
"11:13:57",-47
"11:13:57",-47
"11:13:57",-48
"11:13:57",-47
"11:13:58",-46
"11:13:58",-46
"11:13:58",-46
"11:13:58",-46
"11:13:58",-47
"11:13:58",-47
"11:13:58",-46
"11:13:58",-46
"11:13:58",-46
"11:13:59",-47
"11:13:59",-46
"11:13:59",-47
"11:13:59",-47
"11:13:59",-46
"11:13:59",-46
"11:13:59",-47
"11:13:59",-47
"11:13:59",-46
"11:14:00",-48
"11:14:00",-47
"11:14:00",-47
"11:14:00",-47
"11:14:00",-46
"11:14:00",-46
"11:14:00",-47
"11:14:00",-46
"11:14:00",-47
"11:14:01",-47
"11:14:01",-47
"11:14:01",-47
"11:14:01",-46
"11:14:01",-46
"11:14:01",-47
"11:14:01",-46
"11:14:01",-48
"11:14:01",-47
"11:14:01",-76
"11:14:02",-47
"11:14:02",-46
"11:14:02",-43
"11:14:25",-47
"11:14:26",-48
"11:15:08",-43
"11:15:26",-42
"11:15:38",-47
"11:16:08",-47
"11:16:13",-47
"11:16:14",-48
"11:16:15",-48
"11:16:15",-47
"11:16:16",-47
"11:16:16",-47
"11:16:16",-48
"11:16:16",-48
"11:16:16",-46
"11:16:16",-47
"11:16:16",-46
"11:16:16",-47
"11:16:16",-47
"11:16:17",-47
"11:16:17",-46
"11:16:17",-47
"11:16:17",-47
"11:16:17",-47
"11:16:17",-46
"11:16:17",-47
"11:16:17",-48
"11:16:17",-47
"11:16:18",-47
"11:16:18",-47
"11:16:18",-46
"11:16:18",-46
"11:16:18",-46
"11:16:18",-47
"11:16:18",-47
"11:16:18",-47
"11:16:18",-47
"11:16:19",-47
"11:16:19",-46
"11:16:19",-48
"11:16:19",-48
"11:16:19",-47
"11:16:19",-47
"11:16:19",-46
"11:16:19",-47
"11:16:19",-48
"11:16:20",-46
"11:16:20",-48
"11:16:20",-46
"11:16:20",-48
"11:16:20",-46
"11:16:20",-47
"11:16:20",-46
"11:16:20",-47
"11:16:20",-48
"11:16:21",-46
"11:16:21",-46
"11:16:21",-46
"11:16:21",-46
"11:16:21",-46
"11:16:21",-46
"11:16:21",-48
"11:16:21",-46
"11:16:21",-47
"11:16:22",-47
"11:16:22",-47
"11:16:22",-48
"11:16:22",-48
"11:16:22",-48
"11:16:22",-47
"11:16:22",-47
"11:16:22",-47
"11:16:22",-47
"11:16:22",-48
"11:16:23",-46
"11:16:23",-46
"11:16:23",-47
"11:16:23",-47
"11:16:23",-46
"11:16:23",-47
"11:16:23",-49
"11:16:23",-47
"11:16:23",-46
"11:16:24",-47
"11:16:24",-47
"11:16:24",-47
"11:16:24",-46
"11:16:24",-47
"11:16:24",-47
"11:16:24",-48
"11:16:24",-46
"11:16:24",-47
"11:16:25",-46
"11:16:25",-46
"11:16:25",-47
"11:16:25",-47
"11:16:25",-47
"11:16:25",-46
"11:16:25",-48
"11:16:25",-46
"11:16:25",-46
"11:16:25",-47
"11:16:26",-46
"11:16:26",-48
"11:16:26",-47
"11:16:26",-46
"11:16:26",-48
"11:16:26",-48
"11:16:26",-47
"11:16:26",-47
"11:16:26",-46
"11:16:27",-46
"11:16:27",-47
"11:16:27",-47
"11:16:27",-46
"11:16:27",-47
"11:16:27",-49
"11:16:27",-46
"11:16:27",-46
"11:16:27",-47
"11:16:28",-48
"11:16:28",-47
"11:16:28",-46
"11:16:28",-47
"11:16:28",-47
"11:16:28",-46
"11:16:28",-47
"11:16:28",-48
"11:16:28",-48
"11:16:29",-47
"11:16:29",-47
"11:16:29",-47
"11:16:29",-48
"11:16:29",-48
"11:16:29",-48
"11:16:29",-46
"11:16:29",-47
"11:16:29",-46
"11:16:30",-47
"11:16:30",-47
"11:16:30",-48
"11:16:30",-47
"11:16:30",-47
"11:16:30",-48
"11:16:30",-47
"11:16:30",-47
"11:16:30",-49
"11:16:31",-46
"11:16:31",-47
"11:16:31",-47
"11:16:31",-46
"11:16:31",-47
"11:16:31",-47
"11:16:31",-47
"11:16:31",-47
"11:16:31",-47
"11:16:31",-46
"11:16:32",-47
"11:16:32",-46
"11:16:32",-47
"11:16:32",-46
"11:16:32",-46
"11:16:32",-48
"11:16:32",-46
"11:16:32",-47
"11:16:32",-46
"11:16:33",-48
"11:16:33",-47
"11:16:33",-47
"11:16:33",-47
"11:16:33",-46
"11:16:33",-48
"11:16:33",-47
"11:16:33",-47
"11:16:33",-48
"11:16:34",-48
"11:16:34",-47
"11:16:34",-47
"11:16:34",-47
"11:16:34",-47
"11:16:34",-47
"11:16:34",-46
"11:16:34",-47
"11:16:34",-47
"11:16:35",-48
"11:16:35",-48
"11:16:35",-47
"11:16:35",-47
"11:16:35",-48
"11:16:35",-48
"11:16:35",-47
"11:16:35",-46
"11:16:35",-47
"11:16:36",-48
"11:16:36",-47
"11:16:36",-47
"11:16:36",-48
"11:16:36",-47
"11:16:36",-46
"11:16:36",-47
"11:16:36",-46
"11:16:36",-47
"11:16:37",-47
"11:16:37",-47
"11:16:37",-47
"11:16:37",-47
"11:16:37",-47
"11:16:37",-48
"11:16:37",-47
"11:16:37",-48
"11:16:37",-47
"11:16:38",-47
"11:16:38",-46
"11:16:38",-48
"11:16:38",-47
"11:16:38",-46
"11:16:38",-47
"11:16:38",-46
"11:16:38",-47
"11:16:38",-47
"11:16:38",-47
"11:16:39",-47
"11:16:39",-46
"11:16:39",-47
"11:16:39",-47
"11:16:39",-46
"11:16:39",-47
"11:16:39",-47
"11:16:39",-47
"11:16:39",-48
"11:16:40",-46
"11:16:40",-46
"11:16:40",-47
"11:16:40",-46
"11:16:40",-47
"11:16:40",-47
"11:16:40",-47
"11:16:40",-47
"11:16:40",-48
"11:16:41",-48
"11:16:41",-47
"11:16:41",-48
"11:16:41",-48
"11:16:41",-48
"11:16:41",-47
"11:16:41",-46
"11:16:41",-47
"11:16:41",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-47
"11:16:42",-46
"11:16:42",-47
"11:16:43",-47
"11:16:43",-47
"11:16:43",-47
"11:16:43",-46
"11:16:43",-46
"11:16:43",-48
"11:16:43",-48
"11:16:43",-48
"11:16:43",-48
"11:16:44",-46
"11:16:44",-46
"11:16:44",-47
"11:16:44",-47
"11:16:44",-46
"11:16:44",-47
"11:16:44",-47
"11:16:44",-47
"11:16:44",-47
"11:16:45",-48
"11:16:45",-47
"11:16:45",-47
"11:16:45",-48
"11:16:45",-47
"11:16:45",-48
"11:16:45",-47
"11:16:45",-47
"11:16:45",-48
"11:16:45",-47
"11:16:46",-48
"11:16:46",-47
"11:16:46",-48
"11:16:46",-47
"11:16:46",-47
"11:16:46",-47
"11:16:46",-48
"11:16:46",-46
"11:16:46",-47
"11:16:47",-48
"11:16:47",-48
"11:16:47",-46
"11:16:47",-47
"11:16:47",-48
"11:16:47",-47
"11:16:47",-47
"11:16:47",-49
"11:16:47",-48
"11:16:48",-46
"11:16:48",-48
"11:16:48",-47
"11:16:48",-47
"11:16:48",-47
"11:16:48",-47
"11:16:48",-47
"11:16:48",-47
"11:16:48",-47
"11:16:49",-47
"11:16:49",-47
"11:16:49",-43
"11:16:57",-48
"11:16:58",-47
"11:16:59",-47
"11:16:59",-45
"11:17:00",-48
"11:17:00",-44
"11:17:00",-47
"11:17:03",-48
"11:17:04",-42
"11:17:05",-42
"11:17:07",-44
"11:17:08",-48
"11:17:09",-42
"11:17:12",-43
"11:17:13",-48
"11:17:13",-47
"11:17:13",-48
"11:17:13",-49
"11:17:13",-47
"11:17:13",-47
"11:17:13",-47
"11:17:13",-47
"11:17:14",-48
"11:17:14",-48
"11:17:14",-46
"11:17:14",-47
"11:17:14",-48
"11:17:14",-47
"11:17:14",-47
"11:17:14",-47
"11:17:14",-47
"11:17:15",-48
"11:17:15",-48
"11:17:15",-46
"11:17:15",-46
"11:17:15",-46
"11:17:15",-47
"11:17:15",-47
"11:17:15",-46
"11:17:15",-47
"11:17:16",-48
"11:17:16",-48
"11:17:16",-46
"11:17:16",-46
"11:17:16",-47
"11:17:16",-46
"11:17:16",-46
"11:17:16",-46
"11:17:16",-46
"11:17:17",-48
"11:17:17",-47
"11:17:17",-46
"11:17:17",-46
"11:17:17",-47
"11:17:17",-48
"11:17:17",-47
"11:17:17",-47
"11:17:17",-48
"11:17:18",-48
"11:17:18",-46
"11:17:18",-48
"11:17:18",-47
"11:17:18",-46
"11:17:18",-46
"11:17:18",-46
"11:17:18",-46
"11:17:18",-46
"11:17:19",-47
"11:17:19",-47
"11:17:19",-45
"11:17:19",-43
"11:17:25",-43
"11:17:25",-48
"11:17:25",-49
"11:17:27",-43
"11:17:27",-47
"11:17:27",-46
"11:17:27",-47
"11:17:27",-47
"11:17:28",-46
"11:17:28",-47
"11:17:28",-46
"11:17:28",-47
"11:17:28",-47
"11:17:28",-47
"11:17:28",-48
"11:17:28",-47
"11:17:28",-46
"11:17:29",-71
"11:17:29",-47
"11:17:29",-46
"11:17:29",-46
"11:17:29",-47
"11:17:29",-47
"11:17:29",-46
"11:17:29",-46
"11:17:29",-47
"11:17:30",-46
"11:17:30",-47
"11:17:30",-46
"11:17:30",-46
"11:17:30",-47
"11:17:30",-49
"11:17:30",-48
"11:17:30",-46
"11:17:30",-47
"11:17:31",-47
"11:17:31",-47
"11:17:31",-47
"11:17:31",-47
"11:17:31",-46
"11:17:31",-48
"11:17:31",-46
"11:17:31",-47
"11:17:31",-47
"11:17:32",-47
"11:17:32",-47
"11:17:32",-48
"11:17:32",-48
"11:17:32",-47
"11:17:32",-48
"11:17:32",-48
"11:17:32",-47
"11:17:32",-48
"11:17:33",-46
"11:17:33",-46
"11:17:33",-46
"11:17:33",-48
"11:17:33",-48
"11:17:33",-47
"11:17:33",-43
"11:17:38",-47
"11:18:08",-43
"11:18:08",-47
"11:18:26",-45
"11:18:38",-47
"11:19:08",-45
"11:19:08",-47
"11:19:25",-44
"11:19:38",-47
"11:20:08",-43
"11:20:24",-47
"11:20:25",-48
"11:20:26",-47
"11:20:29",-47
"11:20:32",-43
"11:20:32",-47
"11:20:37",-47
"11:21:07",-45
"11:21:14",-42
"11:21:14",-48
"11:21:15",-47
"11:21:16",-47
"11:21:16",-45
"11:21:17",-47
"11:21:17",-46
"11:21:17",-47
"11:21:17",-47
"11:21:17",-46
"11:21:17",-46
"11:21:17",-47
"11:21:17",-47
"11:21:17",-48
"11:21:18",-47
"11:21:18",-46
"11:21:18",-47
"11:21:18",-48
"11:21:18",-48
"11:21:18",-46
"11:21:18",-48
"11:21:18",-47
"11:21:18",-47
"11:21:19",-47
"11:21:19",-47
"11:21:19",-47
"11:21:19",-47
"11:21:19",-46
"11:21:19",-47
"11:21:19",-45
"11:21:19",-46
"11:21:19",-47
"11:21:20",-46
"11:21:20",-69
"11:21:20",-47
"11:21:20",-46
"11:21:20",-47
"11:21:20",-46
"11:21:20",-46
"11:21:20",-47
"11:21:20",-46
"11:21:21",-46
"11:21:21",-47
"11:21:21",-47
"11:21:21",-48
"11:21:21",-47
"11:21:21",-47
"11:21:21",-47
"11:21:21",-46
"11:21:21",-46
"11:21:22",-46
"11:21:22",-47
"11:21:22",-47
"11:21:22",-46
"11:21:22",-47
"11:21:22",-47
"11:21:22",-47
"11:21:22",-46
"11:21:22",-47
"11:21:23",-48
"11:21:23",-44
"11:21:25",-43
"11:21:38",-49
"11:22:08",-48
"11:22:22",-42
"11:22:22",-47
"11:22:23",-47
"11:22:23",-47
"11:22:23",-48
"11:22:23",-47
"11:22:23",-47
"11:22:23",-47
"11:22:23",-48
"11:22:23",-48
"11:22:23",-47
"11:22:23",-47
"11:22:24",-47
"11:22:24",-47
"11:22:24",-46
"11:22:24",-46
"11:22:24",-47
"11:22:24",-47
"11:22:24",-46
"11:22:24",-46
"11:22:24",-46
"11:22:25",-46
"11:22:25",-47
"11:22:25",-47
"11:22:25",-47
"11:22:25",-46
"11:22:25",-47
"11:22:25",-46
"11:22:25",-47
"11:22:25",-47
"11:22:26",-47
"11:22:26",-47
"11:22:26",-48
"11:22:26",-46
"11:22:26",-47
"11:22:26",-46
"11:22:26",-47
"11:22:26",-46
"11:22:26",-47
"11:22:27",-47
"11:22:27",-46
"11:22:27",-46
"11:22:27",-46
"11:22:27",-47
"11:22:27",-46
"11:22:27",-46
"11:22:27",-46
"11:22:27",-48
"11:22:28",-46
"11:22:28",-46
"11:22:28",-46
"11:22:28",-46
"11:22:28",-47
"11:22:28",-48
"11:22:28",-47
"11:22:28",-46
"11:22:28",-46
"11:22:38",-48
"11:23:08",-44
"11:23:08",-48
"11:23:09",-47
"11:23:09",-48
"11:23:10",-45
"11:23:14",-48
"11:23:15",-44
"11:23:25",-47
"11:23:25",-44
"11:23:25",-48
"11:23:26",-49
"11:23:27",-47
"11:23:27",-47
"11:23:28",-47
"11:23:28",-43
"11:23:38",-47
"11:24:08",-47
"11:24:26",-45
"11:24:33",-43
"11:24:33",-47
"11:24:33",-46
"11:24:33",-47
"11:24:33",-46
"11:24:33",-46
"11:24:34",-48
"11:24:34",-47
"11:24:34",-47
"11:24:34",-46
"11:24:34",-46
"11:24:34",-47
"11:24:34",-47
"11:24:34",-47
"11:24:34",-47
"11:24:35",-47
"11:24:35",-47
"11:24:35",-47
"11:24:35",-47
"11:24:35",-46
"11:24:35",-47
"11:24:35",-46
"11:24:35",-46
"11:24:35",-47
"11:24:36",-46
"11:24:36",-47
"11:24:36",-46
"11:24:36",-46
"11:24:36",-43
"11:24:38",-48
"11:24:38",-47
"11:25:08",-49
"11:25:26",-44
"11:25:38",-47
"11:26:08",-48
"11:26:25",-48
"11:26:25",-45
"11:26:25",-48
"11:26:38",-48
"11:26:42",-44
"11:26:52",-48
"11:26:53",-47
"11:26:53",-48
"11:26:53",-47
"11:26:53",-43
"11:26:54",-47
"11:26:54",-46
"11:26:54",-47
"11:26:54",-48
"11:26:54",-47
"11:26:55",-47
"11:26:55",-48
"11:26:55",-46
"11:26:55",-49
"11:26:55",-48
"11:26:55",-47
"11:26:55",-47
"11:26:55",-48
"11:26:55",-48
"11:26:56",-46
"11:26:56",-47
"11:26:56",-47
"11:26:56",-47
"11:26:56",-48
"11:26:56",-48
"11:26:56",-47
"11:26:56",-46
"11:26:56",-48
"11:26:56",-47
"11:26:57",-47
"11:26:57",-47
"11:26:57",-46
"11:26:57",-47
"11:26:57",-47
"11:26:57",-48
"11:26:57",-48
"11:26:57",-48
"11:26:58",-48
"11:26:58",-46
"11:26:58",-47
"11:26:58",-47
"11:26:58",-48
"11:26:58",-47
"11:26:58",-46
"11:26:58",-47
"11:26:58",-46
"11:26:59",-46
"11:26:59",-47
"11:26:59",-46
"11:26:59",-46
"11:26:59",-48
"11:26:59",-48
"11:26:59",-48
"11:26:59",-48
"11:26:59",-46
"11:27:00",-47
"11:27:00",-47
"11:27:00",-47
"11:27:00",-48
"11:27:00",-49
"11:27:00",-48
"11:27:00",-48
"11:27:00",-46
"11:27:00",-48
"11:27:01",-49
"11:27:01",-48
"11:27:01",-48
"11:27:01",-47
"11:27:01",-48
"11:27:01",-46
"11:27:01",-47
"11:27:01",-48
"11:27:01",-46
"11:27:02",-47
"11:27:02",-48
"11:27:02",-46
"11:27:02",-47
"11:27:02",-46
"11:27:02",-47
"11:27:02",-47
"11:27:02",-78
"11:27:02",-47
"11:27:02",-47
"11:27:03",-46
"11:27:03",-48
"11:27:03",-47
"11:27:03",-48
"11:27:03",-48
"11:27:03",-47
"11:27:03",-49
"11:27:03",-48
"11:27:03",-47
"11:27:04",-48
"11:27:04",-46
"11:27:04",-48
"11:27:04",-48
"11:27:04",-47
"11:27:04",-48
"11:27:04",-47
"11:27:04",-47
"11:27:04",-46
"11:27:05",-47
"11:27:05",-46
"11:27:05",-46
"11:27:05",-47
"11:27:05",-48
"11:27:05",-48
"11:27:05",-46
"11:27:05",-46
"11:27:05",-48
"11:27:06",-48
"11:27:06",-48
"11:27:06",-48
"11:27:06",-46
"11:27:06",-48
"11:27:06",-49
"11:27:06",-47
"11:27:06",-47
"11:27:06",-48
"11:27:06",-47
"11:27:07",-46
"11:27:07",-48
"11:27:07",-47
"11:27:07",-47
"11:27:07",-48
"11:27:07",-46
"11:27:07",-47
"11:27:07",-47
"11:27:07",-48
"11:27:08",-47
"11:27:08",-47
"11:27:08",-46
"11:27:08",-48
"11:27:08",-47
"11:27:08",-47
"11:27:08",-47
"11:27:08",-47
"11:27:08",-46
"11:27:09",-47
"11:27:09",-47
"11:27:09",-48
"11:27:09",-47
"11:27:09",-47
"11:27:09",-48
"11:27:09",-46
"11:27:09",-48
"11:27:09",-46
"11:27:10",-46
"11:27:10",-46
"11:27:10",-46
"11:27:10",-48
"11:27:10",-46
"11:27:10",-47
"11:27:10",-47
"11:27:10",-47
"11:27:10",-47
"11:27:11",-47
"11:27:11",-48
"11:27:11",-46
"11:27:11",-47
"11:27:11",-48
"11:27:11",-47
"11:27:11",-49
"11:27:11",-48
"11:27:11",-47
"11:27:11",-47
"11:27:12",-46
"11:27:12",-48
"11:27:12",-47
"11:27:12",-47
"11:27:12",-48
"11:27:12",-48
"11:27:12",-47
"11:27:12",-48
"11:27:12",-47
"11:27:13",-48
"11:27:13",-47
"11:27:13",-48
"11:27:13",-46
"11:27:13",-46
"11:27:13",-48
"11:27:13",-49
"11:27:13",-47
"11:27:13",-48
"11:27:14",-46
"11:27:14",-46
"11:27:14",-47
"11:27:14",-47
"11:27:14",-47
"11:27:14",-48
"11:27:14",-47
"11:27:14",-49
"11:27:14",-48
"11:27:15",-47
"11:27:15",-47
"11:27:15",-46
"11:27:15",-46
"11:27:15",-47
"11:27:15",-47
"11:27:15",-48
"11:27:15",-48
"11:27:15",-49
"11:27:15",-48
"11:27:16",-48
"11:27:16",-48
"11:27:16",-66
"11:27:16",-48
"11:27:16",-47
"11:27:16",-48
"11:27:16",-44
"11:27:16",-48
"11:27:16",-43
"11:27:17",-47
"11:27:17",-47
"11:27:17",-47
"11:27:17",-47
"11:27:17",-47
"11:27:17",-47
"11:27:17",-48
"11:27:17",-48
"11:27:17",-47
"11:27:18",-73
"11:27:18",-47
"11:27:18",-47
"11:27:18",-47
"11:27:18",-46
"11:27:18",-48
"11:27:18",-47
"11:27:18",-46
"11:27:19",-48
"11:27:19",-48
"11:27:19",-48
"11:27:19",-47
"11:27:19",-47
"11:27:19",-48
"11:27:19",-47
"11:27:19",-46
"11:27:19",-46
"11:27:19",-48
"11:27:20",-47
"11:27:20",-47
"11:27:20",-47
"11:27:20",-46
"11:27:20",-46
"11:27:20",-47
"11:27:20",-47
"11:27:20",-48
"11:27:21",-47
"11:27:21",-46
"11:27:21",-47
"11:27:21",-47
"11:27:21",-49
"11:27:21",-47
"11:27:21",-47
"11:27:21",-48
"11:27:21",-47
"11:27:22",-47
"11:27:22",-47
"11:27:22",-46
"11:27:22",-47
"11:27:22",-48
"11:27:22",-47
"11:27:22",-74
"11:27:22",-47
"11:27:22",-47
"11:27:23",-47
"11:27:23",-46
"11:27:23",-48
"11:27:23",-47
"11:27:23",-47
"11:27:23",-48
"11:27:23",-47
"11:27:23",-48
"11:27:23",-74
"11:27:24",-46
"11:27:24",-47
"11:27:24",-47
"11:27:24",-47
"11:27:24",-47
"11:27:24",-47
"11:27:24",-48
"11:27:24",-47
"11:27:24",-47
"11:27:25",-48
"11:27:25",-47
"11:27:25",-46
"11:27:25",-47
"11:27:25",-46
"11:27:25",-48
"11:27:25",-48
"11:27:25",-46
"11:27:25",-47
"11:27:26",-47
"11:27:26",-48
"11:27:26",-47
"11:27:26",-47
"11:27:26",-47
"11:27:26",-47
"11:27:26",-47
"11:27:26",-48
"11:27:26",-47
"11:27:27",-46
"11:27:27",-46
"11:27:27",-48
"11:27:27",-47
"11:27:27",-46
"11:27:27",-49
"11:27:27",-47
"11:27:27",-47
"11:27:27",-46
"11:27:28",-48
"11:27:28",-47
"11:27:28",-47
"11:27:28",-47
"11:27:28",-48
"11:27:28",-49
"11:27:28",-48
"11:27:28",-48
"11:27:28",-47
"11:27:29",-48
"11:27:29",-47
"11:27:29",-48
"11:27:29",-48
"11:27:29",-48
"11:27:29",-48
"11:27:29",-47
"11:27:29",-48
"11:27:29",-49
"11:27:29",-47
"11:27:30",-49
"11:27:30",-49
"11:27:30",-48
"11:27:30",-49
"11:27:30",-48
"11:27:30",-66
"11:27:30",-48
"11:27:30",-47
"11:27:31",-48
"11:27:31",-47
"11:27:31",-70
"11:27:31",-68
"11:27:31",-48
"11:27:31",-46
"11:27:31",-70
"11:27:31",-47
"11:27:31",-48
"11:27:32",-46
"11:27:32",-47
"11:27:32",-48
"11:27:32",-48
"11:27:32",-47
"11:27:32",-48
"11:27:32",-49
"11:27:32",-48
"11:27:32",-46
"11:27:32",-49
"11:27:33",-47
"11:27:33",-47
"11:27:33",-47
"11:27:33",-47
"11:27:33",-48
"11:27:33",-47
"11:27:33",-47
"11:27:33",-46
"11:27:33",-46
"11:27:34",-47
"11:27:34",-47
"11:27:34",-47
"11:27:34",-46
"11:27:34",-44
"11:27:34",-48
"11:27:34",-47
"11:27:34",-48
"11:27:34",-47
"11:27:35",-47
"11:27:35",-48
"11:27:35",-48
"11:27:35",-46
"11:27:35",-48
"11:27:35",-48
"11:27:35",-47
"11:27:35",-48
"11:27:35",-48
"11:27:36",-47
"11:27:36",-47
"11:27:36",-47
"11:27:36",-47
"11:27:36",-48
"11:27:36",-47
"11:27:36",-46
"11:27:36",-69
"11:27:36",-46
"11:27:37",-48
"11:27:37",-47
"11:27:37",-48
"11:27:37",-47
"11:27:37",-47
"11:27:37",-49
"11:27:37",-47
"11:27:37",-70
"11:27:37",-69
"11:27:37",-47
"11:27:38",-47
"11:27:38",-47
"11:27:38",-47
"11:27:38",-47
"11:27:38",-48
"11:27:38",-48
"11:27:38",-48
"11:27:38",-47
"11:27:38",-47
"11:27:39",-47
"11:27:39",-48
"11:27:39",-48
"11:27:39",-47
"11:27:39",-48
"11:27:39",-69
"11:27:39",-48
"11:27:39",-48
"11:27:40",-48
"11:27:40",-47
"11:27:40",-46
"11:27:40",-68
"11:27:40",-66
"11:27:40",-46
"11:27:40",-48
"11:27:40",-47
"11:27:40",-47
"11:27:41",-47
"11:27:41",-48
"11:27:41",-48
"11:27:41",-47
"11:27:41",-47
"11:27:41",-47
"11:27:42",-47
"11:27:42",-47
"11:27:42",-47
"11:27:42",-46
"11:27:42",-48
"11:27:42",-48
"11:27:42",-48
"11:27:42",-48
"11:27:42",-48
"11:27:42",-47
"11:27:43",-46
"11:27:43",-46
"11:27:43",-48
"11:27:43",-49
"11:27:43",-47
"11:27:43",-47
"11:27:43",-50
"11:27:43",-48
"11:27:43",-68
"11:27:44",-49
"11:27:44",-69
"11:27:44",-48
"11:27:44",-47
"11:27:44",-49
"11:27:44",-48
"11:27:44",-48
"11:27:44",-47
"11:27:44",-47
"11:27:45",-48
"11:27:45",-47
"11:27:45",-47
"11:27:45",-47
"11:27:45",-48
"11:27:45",-47
"11:27:45",-47
"11:27:45",-47
"11:27:45",-48
"11:27:46",-48
"11:27:46",-47
"11:27:46",-47
"11:27:46",-56
"11:27:46",-47
"11:27:46",-47
"11:27:46",-49
"11:27:46",-46
"11:27:46",-47
"11:27:46",-47
"11:27:47",-47
"11:27:47",-47
"11:27:47",-48
"11:27:47",-47
"11:27:47",-48
"11:27:47",-47
"11:27:47",-47
"11:27:47",-69
"11:27:47",-46
"11:27:48",-47
"11:27:48",-47
"11:27:48",-47
"11:27:48",-47
"11:27:48",-48
"11:27:48",-47
"11:27:48",-48
"11:27:48",-48
"11:27:48",-48
"11:27:49",-47
"11:27:49",-47
"11:27:49",-68
"11:27:49",-47
"11:27:49",-48
"11:27:49",-66
"11:27:49",-48
"11:27:49",-47
"11:27:49",-48
"11:27:49",-48
"11:27:50",-68
"11:27:50",-47
"11:27:50",-47
"11:27:50",-47
"11:27:50",-46
"11:27:50",-49
"11:27:50",-47
"11:27:50",-47
"11:27:50",-48
"11:27:51",-49
"11:27:51",-47
"11:27:51",-48
"11:27:51",-47
"11:27:51",-46
"11:27:51",-47
"11:27:51",-47
"11:27:51",-47
"11:27:51",-47
"11:27:52",-47
"11:27:52",-47
"11:27:52",-47
"11:27:52",-48
"11:27:52",-48
"11:27:52",-48
"11:27:52",-48
"11:27:52",-48
"11:27:52",-47
"11:27:53",-47
"11:27:53",-47
"11:27:53",-47
"11:27:53",-47
"11:27:53",-48
"11:27:53",-43
"11:27:53",-47
"11:27:53",-48
"11:27:53",-48
"11:27:54",-47
"11:27:54",-46
"11:27:54",-47
"11:27:54",-47
"11:27:54",-48
"11:27:54",-48
"11:27:54",-48
"11:27:54",-47
"11:27:54",-47
"11:27:55",-47
"11:27:55",-46
"11:27:55",-47
"11:27:55",-47
"11:27:55",-47
"11:27:55",-48
"11:27:55",-47
"11:27:55",-47
"11:27:55",-47
"11:27:55",-47
"11:27:56",-47
"11:27:56",-47
"11:27:56",-47
"11:27:56",-47
"11:27:56",-47
"11:27:56",-47
"11:27:56",-48
"11:27:56",-49
"11:27:56",-47
"11:27:57",-47
"11:27:57",-48
"11:27:57",-48
"11:27:57",-48
"11:27:57",-47
"11:27:57",-48
"11:27:57",-47
