"mac_address",rasp,rx,"timestamp",sn
"98:01:A7:B6:B2:BD",1,-35,"09:15:21.567",1541
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.692",1189
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.706",687
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.709",688
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.710",1193
"98:01:A7:B6:B2:BD",1,-35,"09:15:21.712",1197
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.722",1198
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.730",1199
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.736",1202
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.756",1203
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.762",1205
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.803",1208
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.823",1209
"98:01:A7:B6:B2:BD",1,-34,"09:15:21.872",1211
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.886",1213
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.898",1214
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.949",1217
"98:01:A7:B6:B2:BD",1,-37,"09:15:21.955",1220
"98:01:A7:B6:B2:BD",1,-36,"09:15:21.982",1221
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.293",1222
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.310",1223
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.383",1224
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.462",1225
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.614",1233
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.642",1234
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.649",1236
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.659",1240
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.664",1241
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.678",1249
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.692",1250
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.698",1251
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.705",1253
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.716",1256
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.721",1257
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.735",1258
"98:01:A7:B6:B2:BD",1,-34,"09:15:22.762",1259
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.789",1262
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.797",1264
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.811",1265
"98:01:A7:B6:B2:BD",1,-37,"09:15:22.818",1268
"98:01:A7:B6:B2:BD",1,-36,"09:15:22.824",1271
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.833",1272
"98:01:A7:B6:B2:BD",1,-35,"09:15:22.867",1274
"98:01:A7:B6:B2:BD",1,-38,"09:15:23.016",1278
"98:01:A7:B6:B2:BD",1,-38,"09:15:23.221",1544
"98:01:A7:B6:B2:BD",1,-40,"09:15:23.606",1280
"98:01:A7:B6:B2:BD",1,-40,"09:15:23.610",1282
"98:01:A7:B6:B2:BD",1,-41,"09:15:23.774",1290
"98:01:A7:B6:B2:BD",1,-39,"09:15:23.996",1546
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.723",1547
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.727",690
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.770",694
"98:01:A7:B6:B2:BD",1,-39,"09:15:24.776",698
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.785",1295
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.796",1297
"98:01:A7:B6:B2:BD",1,-37,"09:15:24.799",1298
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.808",1300
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.814",700
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.823",702
"98:01:A7:B6:B2:BD",1,-38,"09:15:24.839",1307
"98:01:A7:B6:B2:BD",1,-39,"09:15:24.845",1308
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.035",708
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.037",1309
"98:01:A7:B6:B2:BD",1,-41,"09:15:25.044",712
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.050",713
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.106",714
"98:01:A7:B6:B2:BD",1,-41,"09:15:25.113",715
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.139",717
"98:01:A7:B6:B2:BD",1,-41,"09:15:25.171",718
"98:01:A7:B6:B2:BD",1,-41,"09:15:25.190",719
"98:01:A7:B6:B2:BD",1,-39,"09:15:25.361",720
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.428",1548
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.526",721
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.598",751
"98:01:A7:B6:B2:BD",1,-39,"09:15:25.640",1322
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.663",1327
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.669",1329
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.700",1330
"98:01:A7:B6:B2:BD",1,-39,"09:15:25.712",754
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.726",757
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.738",758
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.799",763
"98:01:A7:B6:B2:BD",1,-40,"09:15:25.848",764
"98:01:A7:B6:B2:BD",1,-41,"09:15:25.916",765
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.004",767
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.010",768
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.053",769
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.247",1550
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.594",1551
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.597",771
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.601",785
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.607",795
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.613",800
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.619",802
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.622",804
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.628",807
"98:01:A7:B6:B2:BD",1,-39,"09:15:26.642",808
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.648",1349
"98:01:A7:B6:B2:BD",1,-41,"09:15:26.856",1552
"98:01:A7:B6:B2:BD",1,-39,"09:15:26.883",1553
"98:01:A7:B6:B2:BD",1,-38,"09:15:26.901",810
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.925",811
"98:01:A7:B6:B2:BD",1,-39,"09:15:26.976",816
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.981",830
"98:01:A7:B6:B2:BD",1,-39,"09:15:26.982",829
"98:01:A7:B6:B2:BD",1,-40,"09:15:26.985",836
"98:01:A7:B6:B2:BD",1,-38,"09:15:26.996",836
"98:01:A7:B6:B2:BD",1,-39,"09:15:26.997",843
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.005",1362
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.011",1364
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.019",1367
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.020",1368
"98:01:A7:B6:B2:BD",1,-38,"09:15:27.029",1369
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.087",854
"98:01:A7:B6:B2:BD",1,-38,"09:15:27.113",1375
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.120",856
"98:01:A7:B6:B2:BD",1,-38,"09:15:27.137",863
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.149",863
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.161",1379
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.163",1380
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.169",1381
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.175",1386
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.181",1387
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.187",870
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.201",873
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.207",882
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.213",892
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.228",1388
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.237",903
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.243",903
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.244",905
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.250",907
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.256",1400
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.278",1401
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.300",1403
"98:01:A7:B6:B2:BD",1,-39,"09:15:27.306",1408
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.458",1436
"98:01:A7:B6:B2:BD",1,-38,"09:15:27.613",989
"98:01:A7:B6:B2:BD",1,-40,"09:15:27.758",1039
"98:01:A7:B6:B2:BD",1,-40,"09:15:28.213",1554
"98:01:A7:B6:B2:BD",1,-39,"09:15:28.283",1555
"98:01:A7:B6:B2:BD",1,-40,"09:15:28.880",1495
"98:01:A7:B6:B2:BD",1,-40,"09:15:29.339",1528
"98:01:A7:B6:B2:BD",1,-39,"09:15:29.589",1071
"98:01:A7:B6:B2:BD",1,-38,"09:15:29.858",1556
"98:01:A7:B6:B2:BD",1,-39,"09:15:30.674",1557
"98:01:A7:B6:B2:BD",1,-40,"09:15:30.844",1613
"98:01:A7:B6:B2:BD",1,-37,"09:15:31.099",1658
"98:01:A7:B6:B2:BD",1,-39,"09:15:31.724",1772
"98:01:A7:B6:B2:BD",1,-38,"09:15:31.967",1824
"98:01:A7:B6:B2:BD",1,-35,"09:15:32.493",1558
"98:01:A7:B6:B2:BD",1,-36,"09:15:33.058",1559
"98:01:A7:B6:B2:BD",1,-37,"09:15:34.079",1560
"98:01:A7:B6:B2:BD",1,-37,"09:15:34.154",1561
"98:01:A7:B6:B2:BD",1,-35,"09:15:34.578",1120
"98:01:A7:B6:B2:BD",1,-35,"09:15:35.261",1562
